Date,number
2019-01-01,209
2019-02-01,253
2019-03-01,228
2019-04-01,261
2019-05-01,251
2019-06-01,212
2019-07-01,218
2019-08-01,255
2019-09-01,278
2019-10-01,307
2019-11-01,326
2019-12-01,269
2019-13-01,251
2019-14-01,282
2019-15-01,272
2019-16-01,229
2019-17-01,274
2019-18-01,304
2019-19-01,260
2019-20-01,219
2019-21-01,251
2019-22-01,245
2019-23-01,268
2019-24-01,264
2019-25-01,257
2019-26-01,268
2019-27-01,237
2019-28-01,258
2019-29-01,254
2019-30-01,237
2019-31-01,271
2019-01-02,240
2019-02-02,239
2019-03-02,218
2019-04-02,236
2019-05-02,223
2019-06-02,245
2019-07-02,251
2019-08-02,277
2019-09-02,235
2019-10-02,236
2019-11-02,237
2019-12-02,196
2019-13-02,254
2019-14-02,265
2019-15-02,253
2019-16-02,236
2019-17-02,240
2019-18-02,235
2019-19-02,270
2019-20-02,179
2019-21-02,267
2019-22-02,282
2019-23-02,261
2019-24-02,245
2019-25-02,255
2019-26-02,247
2019-27-02,254
2019-28-02,268
2019-01-03,274
2019-02-03,256
2019-03-03,239
2019-04-03,236
2019-05-03,257
2019-06-03,268
2019-07-03,273
2019-08-03,285
2019-09-03,273
2019-10-03,269
2019-11-03,255
2019-12-03,255
2019-13-03,258
2019-14-03,270
2019-15-03,310
2019-16-03,280
2019-17-03,261
2019-18-03,235
2019-19-03,265
2019-20-03,273
2019-21-03,279
2019-22-03,296
2019-23-03,312
2019-24-03,261
2019-25-03,259
2019-26-03,271
2019-27-03,267
2019-28-03,305
2019-29-03,284
2019-30-03,272
2019-31-03,266
2019-01-04,262
2019-02-04,253
2019-03-04,261
2019-04-04,307
2019-05-04,296
2019-06-04,270
2019-07-04,248
2019-08-04,271
2019-09-04,263
2019-10-04,286
2019-11-04,278
2019-12-04,278
2019-13-04,317
2019-14-04,267
2019-15-04,283
2019-16-04,296
2019-17-04,271
2019-18-04,308
2019-19-04,296
2019-20-04,305
2019-21-04,266
2019-22-04,301
2019-23-04,291
2019-24-04,313
2019-25-04,322
2019-26-04,349
2019-27-04,340
2019-28-04,309
2019-29-04,315
2019-30-04,283
2019-01-05,312
2019-02-05,356
2019-03-05,394
2019-04-05,367
2019-05-05,311
2019-06-05,319
2019-07-05,331
2019-08-05,336
2019-09-05,359
2019-10-05,339
2019-11-05,375
2019-12-05,307
2019-13-05,333
2019-14-05,316
2019-15-05,350
2019-16-05,355
2019-17-05,354
2019-18-05,340
2019-19-05,333
2019-20-05,314
2019-21-05,328
2019-22-05,334
2019-23-05,343
2019-24-05,361
2019-25-05,332
2019-26-05,328
2019-27-05,269
2019-28-05,361
2019-29-05,361
2019-30-05,362
2019-31-05,376
2019-01-06,357
2019-02-06,313
2019-03-06,303
2019-04-06,324
2019-05-06,356
2019-06-06,347
2019-07-06,399
2019-08-06,338
2019-09-06,302
2019-10-06,334
2019-11-06,328
2019-12-06,316
2019-13-06,312
2019-14-06,347
2019-15-06,340
2019-16-06,299
2019-17-06,297
2019-18-06,325
2019-19-06,304
2019-20-06,347
2019-21-06,356
2019-22-06,325
2019-23-06,301
2019-24-06,297
2019-25-06,281
2019-26-06,311
2019-27-06,325
2019-28-06,348
2019-29-06,337
2019-30-06,306
2019-01-07,278
2019-02-07,321
2019-03-07,307
2019-04-07,287
2019-05-07,341
2019-06-07,337
2019-07-07,306
2019-08-07,352
2019-09-07,317
2019-10-07,343
2019-11-07,339
2019-12-07,382
2019-13-07,332
2019-14-07,275
2019-15-07,305
2019-16-07,303
2019-17-07,339
2019-18-07,336
2019-19-07,347
2019-20-07,323
2019-21-07,320
2019-22-07,351
2019-23-07,317
2019-24-07,321
2019-25-07,326
2019-26-07,328
2019-27-07,296
2019-28-07,304
2019-29-07,311
2019-30-07,293
2019-31-07,300
2019-01-08,339
2019-02-08,348
2019-03-08,339
2019-04-08,305
2019-05-08,338
2019-06-08,321
2019-07-08,305
2019-08-08,318
2019-09-08,332
2019-10-08,322
2019-11-08,312
2019-12-08,318
2019-13-08,345
2019-14-08,334
2019-15-08,340
2019-16-08,333
2019-17-08,338
2019-18-08,322
2019-19-08,292
2019-20-08,315
2019-21-08,312
2019-22-08,339
2019-23-08,304
2019-24-08,333
2019-25-08,293
2019-26-08,280
2019-27-08,322
2019-28-08,317
2019-29-08,347
2019-30-08,352
2019-31-08,331
2019-01-09,298
2019-02-09,247
2019-03-09,292
2019-04-09,319
2019-05-09,310
2019-06-09,321
2019-07-09,337
2019-08-09,318
2019-09-09,324
2019-10-09,323
2019-11-09,316
2019-12-09,301
2019-13-09,343
2019-14-09,307
2019-15-09,341
2019-16-09,333
2019-17-09,332
2019-18-09,330
2019-19-09,322
2019-20-09,361
2019-21-09,361
2019-22-09,317
2019-23-09,326
2019-24-09,305
2019-25-09,313
2019-26-09,300
2019-27-09,322
2019-28-09,340
2019-29-09,308
2019-30-09,287
2019-01-10,295
2019-02-10,316
2019-03-10,263
2019-04-10,340
2019-05-10,350
2019-06-10,295
2019-07-10,312
2019-08-10,312
2019-09-10,312
2019-10-10,308
2019-11-10,307
2019-12-10,321
2019-13-10,288
2019-14-10,254
2019-15-10,270
2019-16-10,287
2019-17-10,295
2019-18-10,306
2019-19-10,345
2019-20-10,265
2019-21-10,278
2019-22-10,313
2019-23-10,323
2019-24-10,318
2019-25-10,338
2019-26-10,324
2019-27-10,263
2019-28-10,291
2019-29-10,285
2019-30-10,300
2019-31-10,307
2019-01-11,302
2019-02-11,294
2019-03-11,256
2019-04-11,274
2019-05-11,252
2019-06-11,278
2019-07-11,276
2019-08-11,302
2019-09-11,305
2019-10-11,261
2019-11-11,276
2019-12-11,245
2019-13-11,258
2019-14-11,291
2019-15-11,327
2019-16-11,320
2019-17-11,281
2019-18-11,279
2019-19-11,286
2019-20-11,280
2019-21-11,309
2019-22-11,326
2019-23-11,293
2019-24-11,258
2019-25-11,264
2019-26-11,291
2019-27-11,304
2019-28-11,212
2019-29-11,259
2019-30-11,254
2019-01-12,235
2019-02-12,222
2019-03-12,286
2019-04-12,273
2019-05-12,298
2019-06-12,314
2019-07-12,296
2019-08-12,272
2019-09-12,252
2019-10-12,252
2019-11-12,299
2019-12-12,295
2019-13-12,282
2019-14-12,274
2019-15-12,263
2019-16-12,271
2019-17-12,287
2019-18-12,296
2019-19-12,321
2019-20-12,316
2019-21-12,310
2019-22-12,271
2019-23-12,283
