Date,number
2019-01-01,163
2019-02-01,205
2019-03-01,201
2019-04-01,232
2019-05-01,202
2019-06-01,195
2019-07-01,190
2019-08-01,213
2019-09-01,215
2019-10-01,251
2019-11-01,228
2019-12-01,244
2019-13-01,200
2019-14-01,221
2019-15-01,223
2019-16-01,221
2019-17-01,228
2019-18-01,242
2019-19-01,230
2019-20-01,183
2019-21-01,209
2019-22-01,225
2019-23-01,230
2019-24-01,238
2019-25-01,250
2019-26-01,227
2019-27-01,191
2019-28-01,226
2019-29-01,206
2019-30-01,188
2019-31-01,211
2019-01-02,239
2019-02-02,216
2019-03-02,173
2019-04-02,189
2019-05-02,208
2019-06-02,221
2019-07-02,195
2019-08-02,202
2019-09-02,189
2019-10-02,201
2019-11-02,229
2019-12-02,191
2019-13-02,223
2019-14-02,237
2019-15-02,236
2019-16-02,239
2019-17-02,213
2019-18-02,202
2019-19-02,217
2019-20-02,164
2019-21-02,235
2019-22-02,229
2019-23-02,227
2019-24-02,187
2019-25-02,197
2019-26-02,200
2019-27-02,207
2019-28-02,221
2019-01-03,233
2019-02-03,242
2019-03-03,192
2019-04-03,208
2019-05-03,232
2019-06-03,200
2019-07-03,202
2019-08-03,226
2019-09-03,208
2019-10-03,184
2019-11-03,180
2019-12-03,172
2019-13-03,185
2019-14-03,197
2019-15-03,219
2019-16-03,228
2019-17-03,196
2019-18-03,207
2019-19-03,215
2019-20-03,205
2019-21-03,213
2019-22-03,225
2019-23-03,223
2019-24-03,199
2019-25-03,203
2019-26-03,192
2019-27-03,206
2019-28-03,219
2019-29-03,243
2019-30-03,213
2019-31-03,197
2019-01-04,226
2019-02-04,211
2019-03-04,217
2019-04-04,229
2019-05-04,216
2019-06-04,218
2019-07-04,204
2019-08-04,208
2019-09-04,219
2019-10-04,226
2019-11-04,227
2019-12-04,222
2019-13-04,247
2019-14-04,224
2019-15-04,210
2019-16-04,224
2019-17-04,235
2019-18-04,231
2019-19-04,259
2019-20-04,242
2019-21-04,192
2019-22-04,233
2019-23-04,236
2019-24-04,220
2019-25-04,254
2019-26-04,264
2019-27-04,255
2019-28-04,198
2019-29-04,230
2019-30-04,231
2019-01-05,236
2019-02-05,235
2019-03-05,269
2019-04-05,251
2019-05-05,214
2019-06-05,227
2019-07-05,222
2019-08-05,243
2019-09-05,232
2019-10-05,290
2019-11-05,268
2019-12-05,246
2019-13-05,239
2019-14-05,208
2019-15-05,235
2019-16-05,235
2019-17-05,246
2019-18-05,260
2019-19-05,218
2019-20-05,251
2019-21-05,240
2019-22-05,231
2019-23-05,237
2019-24-05,261
2019-25-05,242
2019-26-05,228
2019-27-05,216
2019-28-05,248
2019-29-05,255
2019-30-05,251
2019-31-05,249
2019-01-06,244
2019-02-06,236
2019-03-06,236
2019-04-06,226
2019-05-06,236
2019-06-06,248
2019-07-06,223
2019-08-06,205
2019-09-06,195
2019-10-06,201
2019-11-06,225
2019-12-06,211
2019-13-06,203
2019-14-06,233
2019-15-06,234
2019-16-06,248
