Date,number
2019-01-01,247
2019-02-01,317
2019-03-01,326
2019-04-01,342
2019-05-01,325
2019-06-01,306
2019-07-01,299
2019-08-01,341
2019-09-01,386
2019-10-01,403
2019-11-01,398
2019-12-01,378
2019-13-01,283
2019-14-01,351
2019-15-01,357
2019-16-01,403
2019-17-01,399
2019-18-01,381
2019-19-01,337
2019-20-01,250
2019-21-01,311
2019-22-01,361
2019-23-01,354
2019-24-01,385
2019-25-01,394
2019-26-01,362
2019-27-01,288
2019-28-01,397
2019-29-01,316
2019-30-01,353
2019-31-01,372
2019-01-02,355
2019-02-02,355
2019-03-02,301
2019-04-02,343
2019-05-02,365
2019-06-02,366
2019-07-02,375
2019-08-02,384
2019-09-02,355
2019-10-02,329
2019-11-02,299
2019-12-02,285
2019-13-02,373
2019-14-02,382
2019-15-02,392
2019-16-02,335
2019-17-02,302
2019-18-02,352
2019-19-02,376
2019-20-02,244
2019-21-02,331
2019-22-02,387
2019-23-02,361
2019-24-02,313
2019-25-02,330
2019-26-02,330
2019-27-02,337
2019-28-02,360
2019-01-03,346
2019-02-03,320
2019-03-03,296
2019-04-03,328
2019-05-03,326
2019-06-03,352
2019-07-03,364
2019-08-03,363
2019-09-03,336
2019-10-03,285
2019-11-03,344
2019-12-03,342
2019-13-03,366
2019-14-03,354
2019-15-03,392
2019-16-03,381
2019-17-03,321
2019-18-03,351
2019-19-03,365
2019-20-03,371
2019-21-03,347
2019-22-03,384
2019-23-03,373
2019-24-03,336
2019-25-03,334
2019-26-03,353
2019-27-03,347
2019-28-03,374
2019-29-03,365
2019-30-03,339
2019-31-03,290
2019-01-04,350
2019-02-04,341
2019-03-04,351
2019-04-04,398
2019-05-04,367
2019-06-04,397
2019-07-04,323
2019-08-04,342
2019-09-04,365
2019-10-04,384
2019-11-04,387
2019-12-04,403
2019-13-04,361
2019-14-04,329
2019-15-04,386
2019-16-04,349
2019-17-04,370
2019-18-04,379
2019-19-04,340
2019-20-04,365
2019-21-04,278
2019-22-04,356
2019-23-04,350
2019-24-04,398
2019-25-04,375
2019-26-04,395
2019-27-04,369
2019-28-04,343
2019-29-04,369
2019-30-04,359
2019-01-05,401
2019-02-05,406
2019-03-05,428
2019-04-05,369
2019-05-05,312
2019-06-05,376
2019-07-05,391
2019-08-05,390
2019-09-05,381
2019-10-05,402
2019-11-05,382
2019-12-05,310
2019-13-05,368
2019-14-05,394
2019-15-05,380
2019-16-05,385
2019-17-05,419
2019-18-05,361
2019-19-05,325
2019-20-05,363
2019-21-05,349
2019-22-05,361
2019-23-05,379
2019-24-05,389
2019-25-05,349
2019-26-05,329
2019-27-05,312
2019-28-05,355
2019-29-05,404
2019-30-05,396
2019-31-05,413
2019-01-06,378
2019-02-06,374
2019-03-06,346
2019-04-06,387
2019-05-06,380
2019-06-06,380
2019-07-06,389
2019-08-06,362
2019-09-06,325
2019-10-06,318
2019-11-06,370
2019-12-06,363
2019-13-06,338
2019-14-06,381
2019-15-06,361
2019-16-06,312
2019-17-06,336
2019-18-06,361
2019-19-06,398
2019-20-06,389
2019-21-06,395
2019-22-06,343
2019-23-06,319
2019-24-06,339
2019-25-06,343
2019-26-06,351
2019-27-06,338
2019-28-06,366
2019-29-06,339
2019-30-06,305
2019-01-07,353
2019-02-07,365
2019-03-07,377
2019-04-07,295
2019-05-07,343
2019-06-07,345
2019-07-07,324
2019-08-07,352
2019-09-07,344
2019-10-07,349
2019-11-07,380
2019-12-07,378
2019-13-07,338
2019-14-07,324
2019-15-07,366
2019-16-07,326
2019-17-07,366
2019-18-07,379
2019-19-07,368
2019-20-07,365
2019-21-07,329
2019-22-07,350
2019-23-07,332
2019-24-07,327
2019-25-07,341
2019-26-07,349
2019-27-07,292
2019-28-07,273
2019-29-07,327
2019-30-07,354
2019-31-07,310
2019-01-08,352
2019-02-08,409
2019-03-08,364
2019-04-08,310
2019-05-08,344
2019-06-08,339
2019-07-08,355
2019-08-08,362
2019-09-08,390
2019-10-08,324
2019-11-08,311
2019-12-08,383
2019-13-08,336
2019-14-08,383
2019-15-08,384
2019-16-08,398
2019-17-08,369
2019-18-08,312
2019-19-08,340
2019-20-08,364
2019-21-08,401
2019-22-08,379
2019-23-08,399
2019-24-08,355
2019-25-08,314
2019-26-08,343
2019-27-08,347
2019-28-08,369
2019-29-08,384
2019-30-08,367
2019-31-08,355
2019-01-09,286
2019-02-09,261
2019-03-09,355
2019-04-09,373
2019-05-09,367
2019-06-09,402
2019-07-09,325
2019-08-09,314
2019-09-09,351
2019-10-09,319
2019-11-09,333
2019-12-09,347
2019-13-09,392
2019-14-09,333
2019-15-09,293
2019-16-09,332
2019-17-09,340
2019-18-09,357
2019-19-09,359
2019-20-09,390
2019-21-09,341
2019-22-09,251
2019-23-09,334
2019-24-09,349
2019-25-09,357
2019-26-09,380
2019-27-09,371
2019-28-09,357
2019-29-09,296
2019-30-09,308
2019-01-10,344
2019-02-10,321
2019-03-10,326
2019-04-10,358
2019-05-10,308
2019-06-10,255
2019-07-10,295
2019-08-10,354
2019-09-10,314
2019-10-10,337
2019-11-10,352
2019-12-10,276
2019-13-10,284
2019-14-10,297
2019-15-10,321
2019-16-10,296
2019-17-10,318
2019-18-10,356
2019-19-10,330
2019-20-10,264
2019-21-10,303
2019-22-10,309
2019-23-10,297
2019-24-10,310
2019-25-10,358
2019-26-10,307
2019-27-10,248
2019-28-10,297
2019-29-10,307
2019-30-10,320
2019-31-10,278
2019-01-11,315
2019-02-11,276
2019-03-11,279
2019-04-11,309
2019-05-11,330
2019-06-11,330
2019-07-11,331
2019-08-11,328
2019-09-11,281
2019-10-11,287
2019-11-11,307
2019-12-11,317
2019-13-11,338
2019-14-11,347
2019-15-11,333
2019-16-11,301
2019-17-11,287
2019-18-11,332
2019-19-11,319
2019-20-11,335
2019-21-11,343
2019-22-11,370
2019-23-11,296
2019-24-11,252
2019-25-11,365
2019-26-11,311
