Date,number
2019-01-01,42
2019-02-01,29
2019-03-01,30
2019-04-01,33
2019-05-01,35
2019-06-01,37
2019-07-01,25
2019-08-01,33
2019-09-01,38
2019-10-01,37
2019-11-01,40
2019-12-01,35
2019-13-01,33
2019-14-01,42
2019-15-01,34
2019-16-01,40
2019-17-01,46
2019-18-01,40
2019-19-01,32
2019-20-01,24
2019-21-01,30
2019-22-01,38
2019-23-01,30
2019-24-01,34
2019-25-01,36
2019-26-01,25
2019-27-01,22
2019-28-01,40
2019-29-01,33
2019-30-01,24
2019-31-01,31
2019-01-02,39
2019-02-02,39
2019-03-02,34
2019-04-02,40
2019-05-02,44
2019-06-02,38
2019-07-02,39
2019-08-02,41
2019-09-02,41
2019-10-02,41
2019-11-02,52
2019-12-02,44
2019-13-02,42
2019-14-02,47
2019-15-02,48
2019-16-02,37
2019-17-02,40
2019-18-02,42
2019-19-02,52
2019-20-02,46
2019-21-02,52
2019-22-02,53
2019-23-02,52
2019-24-02,44
2019-25-02,53
2019-26-02,57
2019-27-02,58
2019-28-02,41
2019-01-03,53
2019-02-03,57
2019-03-03,47
2019-04-03,58
2019-05-03,35
2019-06-03,38
2019-07-03,47
2019-08-03,50
2019-09-03,48
2019-10-03,37
2019-11-03,36
2019-12-03,42
2019-13-03,37
2019-14-03,55
2019-15-03,44
2019-16-03,47
2019-17-03,36
2019-18-03,42
2019-19-03,40
2019-20-03,43
2019-21-03,43
2019-22-03,58
2019-23-03,39
2019-24-03,35
2019-25-03,34
2019-26-03,36
2019-27-03,33
2019-28-03,54
2019-29-03,52
2019-30-03,41
2019-31-03,31
2019-01-04,47
2019-02-04,47
2019-03-04,43
2019-04-04,40
2019-05-04,46
2019-06-04,44
2019-07-04,44
2019-08-04,46
2019-09-04,48
2019-10-04,45
2019-11-04,39
2019-12-04,52
2019-13-04,39
2019-14-04,37
2019-15-04,30
2019-16-04,45
2019-17-04,53
2019-18-04,37
2019-19-04,49
2019-20-04,31
2019-21-04,22
2019-22-04,41
2019-23-04,54
2019-24-04,48
2019-25-04,60
2019-26-04,53
2019-27-04,45
2019-28-04,42
2019-29-04,61
2019-30-04,54
2019-01-05,52
2019-02-05,41
2019-03-05,54
2019-04-05,58
2019-05-05,37
2019-06-05,40
2019-07-05,39
2019-08-05,42
2019-09-05,44
2019-10-05,45
2019-11-05,48
2019-12-05,34
2019-13-05,50
2019-14-05,45
2019-15-05,45
2019-16-05,48
2019-17-05,44
2019-18-05,40
2019-19-05,38
2019-20-05,40
2019-21-05,29
2019-22-05,32
2019-23-05,47
2019-24-05,41
2019-25-05,39
2019-26-05,37
2019-27-05,23
2019-28-05,47
2019-29-05,39
2019-30-05,40
2019-31-05,43
2019-01-06,49
2019-02-06,41
2019-03-06,35
2019-04-06,35
2019-05-06,34
2019-06-06,39
2019-07-06,39
2019-08-06,36
2019-09-06,33
2019-10-06,41
2019-11-06,37
2019-12-06,43
2019-13-06,44
2019-14-06,41
2019-15-06,51
2019-16-06,36
2019-17-06,46
2019-18-06,40
2019-19-06,47
2019-20-06,48
2019-21-06,47
2019-22-06,41
2019-23-06,41
2019-24-06,41
2019-25-06,45
2019-26-06,49
2019-27-06,46
2019-28-06,42
2019-29-06,45
2019-30-06,33
2019-01-07,30
2019-02-07,47
2019-03-07,39
2019-04-07,37
2019-05-07,47
2019-06-07,47
2019-07-07,37
2019-08-07,40
2019-09-07,38
2019-10-07,40
2019-11-07,37
2019-12-07,27
2019-13-07,25
2019-14-07,21
2019-15-07,27
2019-16-07,34
2019-17-07,36
2019-18-07,34
2019-19-07,29
2019-20-07,31
2019-21-07,33
2019-22-07,31
2019-23-07,38
2019-24-07,28
2019-25-07,35
2019-26-07,37
2019-27-07,37
2019-28-07,26
2019-29-07,45
2019-30-07,35
2019-31-07,37
2019-01-08,50
2019-02-08,35
2019-03-08,39
2019-04-08,30
2019-05-08,46
2019-06-08,35
2019-07-08,37
2019-08-08,41
2019-09-08,44
2019-10-08,36
2019-11-08,42
2019-12-08,57
2019-13-08,38
2019-14-08,45
2019-15-08,43
2019-16-08,35
2019-17-08,49
2019-18-08,31
2019-19-08,48
2019-20-08,37
2019-21-08,58
2019-22-08,53
2019-23-08,53
2019-24-08,49
2019-25-08,36
2019-26-08,47
2019-27-08,47
2019-28-08,48
2019-29-08,52
2019-30-08,45
2019-31-08,54
2019-01-09,44
2019-02-09,41
2019-03-09,62
2019-04-09,68
2019-05-09,66
2019-06-09,69
2019-07-09,47
2019-08-09,47
2019-09-09,59
2019-10-09,60
2019-11-09,60
2019-12-09,53
2019-13-09,58
2019-14-09,50
2019-15-09,38
2019-16-09,62
2019-17-09,66
2019-18-09,71
2019-19-09,55
2019-20-09,65
2019-21-09,38
2019-22-09,45
2019-23-09,50
2019-24-09,52
2019-25-09,46
2019-26-09,52
2019-27-09,66
2019-28-09,54
2019-29-09,48
2019-30-09,51
2019-01-10,66
2019-02-10,61
2019-03-10,46
2019-04-10,38
2019-05-10,37
2019-06-10,29
2019-07-10,46
2019-08-10,45
2019-09-10,42
2019-10-10,38
2019-11-10,44
2019-12-10,34
2019-13-10,30
2019-14-10,36
2019-15-10,38
2019-16-10,36
2019-17-10,39
2019-18-10,41
2019-19-10,31
2019-20-10,26
2019-21-10,45
2019-22-10,36
2019-23-10,44
2019-24-10,43
2019-25-10,43
2019-26-10,36
2019-27-10,30
2019-28-10,40
2019-29-10,48
2019-30-10,38
2019-31-10,43
2019-01-11,46
2019-02-11,33
2019-03-11,29
2019-04-11,39
2019-05-11,31
2019-06-11,31
2019-07-11,36
2019-08-11,38
2019-09-11,46
2019-10-11,30
2019-11-11,30
2019-12-11,41
2019-13-11,37
2019-14-11,38
2019-15-11,41
2019-16-11,39
2019-17-11,37
2019-18-11,41
2019-19-11,44
2019-20-11,39
2019-21-11,38
2019-22-11,32
2019-23-11,42
2019-24-11,27
2019-25-11,35
2019-26-11,56
2019-27-11,44
2019-28-11,28
2019-29-11,52
2019-30-11,40
2019-01-12,32
2019-02-12,41
2019-03-12,47
2019-04-12,44
2019-05-12,51
2019-06-12,46
2019-07-12,38
2019-08-12,29
2019-09-12,49
2019-10-12,37
2019-11-12,43
2019-12-12,44
2019-13-12,52
2019-14-12,35
2019-15-12,27
2019-16-12,42
2019-17-12,34
2019-18-12,37
2019-19-12,43
2019-20-12,45
2019-21-12,40
2019-22-12,37
2019-23-12,40
