Date,number
2019-01-01,90
2019-02-01,115
2019-03-01,110
2019-04-01,115
2019-05-01,105
2019-06-01,102
2019-07-01,101
2019-08-01,108
2019-09-01,131
2019-10-01,133
2019-11-01,143
2019-12-01,136
2019-13-01,102
2019-14-01,129
2019-15-01,115
2019-16-01,148
2019-17-01,139
2019-18-01,143
2019-19-01,119
2019-20-01,116
2019-21-01,128
2019-22-01,143
2019-23-01,146
2019-24-01,138
2019-25-01,147
2019-26-01,126
2019-27-01,118
2019-28-01,124
2019-29-01,138
2019-30-01,113
2019-31-01,120
2019-01-02,122
2019-02-02,145
2019-03-02,125
2019-04-02,125
2019-05-02,145
2019-06-02,134
2019-07-02,141
2019-08-02,151
2019-09-02,127
2019-10-02,128
2019-11-02,138
2019-12-02,134
2019-13-02,143
2019-14-02,132
2019-15-02,140
2019-16-02,137
2019-17-02,119
2019-18-02,122
2019-19-02,159
2019-20-02,131
2019-21-02,159
2019-22-02,154
2019-23-02,143
2019-24-02,138
2019-25-02,156
2019-26-02,147
2019-27-02,176
2019-28-02,172
2019-01-03,171
2019-02-03,165
2019-03-03,141
2019-04-03,131
2019-05-03,160
2019-06-03,159
2019-07-03,143
2019-08-03,152
2019-09-03,141
2019-10-03,136
2019-11-03,142
2019-12-03,152
2019-13-03,160
2019-14-03,164
2019-15-03,153
2019-16-03,151
2019-17-03,152
2019-18-03,132
2019-19-03,142
2019-20-03,152
2019-21-03,149
2019-22-03,175
2019-23-03,139
2019-24-03,134
2019-25-03,131
2019-26-03,133
2019-27-03,137
2019-28-03,149
2019-29-03,158
2019-30-03,145
2019-31-03,129
2019-01-04,142
2019-02-04,158
2019-03-04,154
2019-04-04,174
2019-05-04,171
2019-06-04,179
2019-07-04,163
2019-08-04,165
2019-09-04,162
2019-10-04,181
2019-11-04,161
2019-12-04,212
2019-13-04,174
2019-14-04,169
2019-15-04,177
2019-16-04,182
2019-17-04,202
2019-18-04,187
2019-19-04,215
2019-20-04,184
2019-21-04,143
2019-22-04,207
2019-23-04,233
2019-24-04,265
2019-25-04,234
2019-26-04,255
2019-27-04,216
2019-28-04,192
2019-29-04,229
2019-30-04,219
2019-01-05,229
2019-02-05,204
2019-03-05,228
2019-04-05,202
2019-05-05,173
2019-06-05,180
2019-07-05,165
2019-08-05,207
2019-09-05,204
2019-10-05,204
2019-11-05,203
2019-12-05,191
2019-13-05,198
2019-14-05,181
2019-15-05,207
2019-16-05,213
2019-17-05,223
2019-18-05,197
2019-19-05,197
2019-20-05,188
2019-21-05,201
2019-22-05,193
2019-23-05,201
2019-24-05,186
