Date,number
2019-01-01,104
2019-02-01,122
2019-03-01,129
2019-04-01,122
2019-05-01,121
2019-06-01,121
2019-07-01,114
2019-08-01,124
2019-09-01,143
2019-10-01,137
2019-11-01,144
2019-12-01,137
2019-13-01,139
2019-14-01,141
2019-15-01,124
2019-16-01,144
2019-17-01,169
2019-18-01,147
2019-19-01,129
2019-20-01,104
2019-21-01,126
2019-22-01,125
2019-23-01,149
2019-24-01,147
2019-25-01,157
2019-26-01,143
2019-27-01,144
2019-28-01,156
2019-29-01,133
2019-30-01,132
2019-31-01,148
2019-01-02,128
2019-02-02,153
2019-03-02,133
2019-04-02,156
2019-05-02,146
2019-06-02,148
2019-07-02,163
2019-08-02,174
2019-09-02,137
2019-10-02,123
2019-11-02,146
2019-12-02,147
2019-13-02,154
2019-14-02,150
2019-15-02,147
2019-16-02,144
2019-17-02,140
2019-18-02,147
2019-19-02,160
2019-20-02,160
2019-21-02,167
2019-22-02,166
2019-23-02,163
2019-24-02,148
2019-25-02,143
2019-26-02,149
2019-27-02,158
2019-28-02,129
2019-01-03,158
2019-02-03,159
2019-03-03,149
2019-04-03,151
2019-05-03,138
2019-06-03,163
2019-07-03,155
2019-08-03,183
2019-09-03,171
2019-10-03,150
2019-11-03,151
2019-12-03,147
2019-13-03,149
2019-14-03,145
2019-15-03,183
2019-16-03,157
2019-17-03,156
2019-18-03,154
2019-19-03,151
2019-20-03,161
2019-21-03,138
2019-22-03,163
2019-23-03,168
2019-24-03,157
2019-25-03,150
2019-26-03,154
2019-27-03,164
2019-28-03,153
2019-29-03,166
2019-30-03,169
2019-31-03,135
2019-01-04,151
2019-02-04,150
2019-03-04,144
2019-04-04,166
2019-05-04,184
2019-06-04,148
2019-07-04,142
2019-08-04,145
2019-09-04,158
2019-10-04,171
2019-11-04,142
2019-12-04,154
2019-13-04,159
2019-14-04,151
2019-15-04,150
2019-16-04,173
2019-17-04,185
2019-18-04,201
2019-19-04,193
2019-20-04,173
2019-21-04,136
2019-22-04,158
2019-23-04,187
2019-24-04,153
2019-25-04,180
2019-26-04,166
2019-27-04,161
2019-28-04,141
2019-29-04,156
2019-30-04,170
2019-01-05,142
2019-02-05,160
2019-03-05,201
2019-04-05,152
2019-05-05,140
2019-06-05,154
2019-07-05,147
2019-08-05,150
2019-09-05,171
2019-10-05,200
2019-11-05,166
2019-12-05,137
2019-13-05,152
2019-14-05,151
2019-15-05,161
2019-16-05,170
2019-17-05,193
2019-18-05,174
2019-19-05,133
2019-20-05,157
2019-21-05,157
2019-22-05,160
2019-23-05,162
2019-24-05,181
2019-25-05,146
2019-26-05,150
2019-27-05,129
2019-28-05,159
2019-29-05,171
2019-30-05,158
2019-31-05,171
2019-01-06,160
2019-02-06,142
2019-03-06,149
2019-04-06,162
2019-05-06,183
2019-06-06,197
2019-07-06,177
2019-08-06,174
2019-09-06,157
2019-10-06,175
2019-11-06,161
2019-12-06,158
2019-13-06,173
2019-14-06,165
2019-15-06,154
2019-16-06,156
2019-17-06,168
2019-18-06,180
2019-19-06,147
2019-20-06,176
2019-21-06,157
2019-22-06,150
2019-23-06,143
2019-24-06,138
2019-25-06,126
2019-26-06,126
2019-27-06,159
2019-28-06,148
2019-29-06,148
2019-30-06,130
2019-01-07,169
2019-02-07,173
2019-03-07,186
2019-04-07,167
2019-05-07,168
2019-06-07,203
2019-07-07,175
2019-08-07,183
2019-09-07,158
2019-10-07,194
2019-11-07,175
2019-12-07,173
2019-13-07,172
2019-14-07,155
2019-15-07,180
2019-16-07,175
2019-17-07,188
2019-18-07,208
2019-19-07,193
2019-20-07,179
2019-21-07,200
2019-22-07,183
2019-23-07,174
2019-24-07,187
2019-25-07,169
2019-26-07,194
2019-27-07,154
2019-28-07,159
2019-29-07,147
2019-30-07,153
2019-31-07,152
2019-01-08,165
2019-02-08,162
2019-03-08,143
2019-04-08,144
2019-05-08,144
2019-06-08,163
2019-07-08,167
2019-08-08,140
2019-09-08,166
2019-10-08,137
2019-11-08,156
2019-12-08,159
2019-13-08,178
2019-14-08,179
2019-15-08,173
2019-16-08,204
2019-17-08,189
2019-18-08,158
2019-19-08,162
2019-20-08,166
2019-21-08,162
2019-22-08,196
2019-23-08,175
2019-24-08,210
2019-25-08,169
2019-26-08,219
2019-27-08,187
2019-28-08,175
2019-29-08,187
2019-30-08,193
2019-31-08,206
2019-01-09,175
2019-02-09,141
2019-03-09,163
2019-04-09,167
2019-05-09,165
2019-06-09,171
2019-07-09,184
2019-08-09,171
2019-09-09,191
2019-10-09,162
2019-11-09,172
2019-12-09,155
2019-13-09,164
2019-14-09,172
2019-15-09,163
2019-16-09,166
2019-17-09,160
2019-18-09,147
2019-19-09,157
2019-20-09,185
2019-21-09,166
2019-22-09,151
2019-23-09,167
2019-24-09,184
2019-25-09,158
2019-26-09,168
2019-27-09,192
2019-28-09,171
2019-29-09,179
2019-30-09,152
2019-01-10,156
2019-02-10,158
2019-03-10,161
2019-04-10,152
2019-05-10,171
2019-06-10,123
2019-07-10,166
2019-08-10,135
2019-09-10,159
2019-10-10,163
2019-11-10,174
2019-12-10,169
2019-13-10,163
2019-14-10,158
2019-15-10,147
2019-16-10,173
2019-17-10,168
2019-18-10,174
2019-19-10,169
2019-20-10,141
2019-21-10,147
2019-22-10,150
2019-23-10,137
2019-24-10,140
2019-25-10,162
2019-26-10,176
2019-27-10,163
2019-28-10,173
