Date,number
2019-01-01,310
2019-02-01,368
2019-03-01,355
2019-04-01,347
2019-05-01,364
2019-06-01,338
2019-07-01,319
2019-08-01,348
2019-09-01,368
2019-10-01,379
2019-11-01,395
2019-12-01,413
2019-13-01,361
2019-14-01,365
2019-15-01,360
2019-16-01,366
2019-17-01,388
2019-18-01,398
2019-19-01,361
2019-20-01,260
2019-21-01,346
2019-22-01,388
2019-23-01,400
2019-24-01,404
2019-25-01,416
2019-26-01,453
2019-27-01,383
2019-28-01,412
2019-29-01,305
2019-30-01,394
2019-31-01,372
2019-01-02,408
2019-02-02,484
2019-03-02,348
2019-04-02,412
2019-05-02,424
2019-06-02,435
2019-07-02,424
2019-08-02,433
2019-09-02,408
2019-10-02,380
2019-11-02,446
2019-12-02,347
2019-13-02,441
2019-14-02,468
2019-15-02,420
2019-16-02,463
2019-17-02,412
2019-18-02,445
2019-19-02,433
2019-20-02,421
2019-21-02,480
2019-22-02,483
2019-23-02,473
2019-24-02,406
2019-25-02,458
2019-26-02,464
2019-27-02,440
2019-28-02,435
2019-01-03,427
2019-02-03,407
2019-03-03,359
2019-04-03,371
2019-05-03,382
2019-06-03,443
2019-07-03,398
2019-08-03,414
2019-09-03,420
2019-10-03,366
2019-11-03,428
2019-12-03,427
2019-13-03,412
2019-14-03,396
2019-15-03,415
2019-16-03,414
2019-17-03,381
2019-18-03,389
2019-19-03,417
2019-20-03,408
2019-21-03,380
2019-22-03,424
2019-23-03,454
2019-24-03,386
2019-25-03,369
2019-26-03,382
2019-27-03,395
2019-28-03,394
2019-29-03,417
2019-30-03,415
2019-31-03,336
2019-01-04,371
2019-02-04,400
2019-03-04,405
2019-04-04,425
2019-05-04,427
2019-06-04,410
2019-07-04,386
2019-08-04,415
2019-09-04,405
2019-10-04,393
2019-11-04,428
2019-12-04,443
2019-13-04,501
2019-14-04,453
2019-15-04,435
2019-16-04,443
2019-17-04,465
2019-18-04,439
2019-19-04,477
2019-20-04,450
2019-21-04,349
2019-22-04,472
2019-23-04,433
2019-24-04,453
2019-25-04,461
2019-26-04,480
2019-27-04,426
2019-28-04,394
2019-29-04,434
2019-30-04,414
2019-01-05,441
2019-02-05,416
2019-03-05,471
2019-04-05,441
2019-05-05,390
2019-06-05,432
2019-07-05,396
2019-08-05,430
2019-09-05,470
2019-10-05,503
2019-11-05,467
2019-12-05,407
2019-13-05,439
2019-14-05,440
2019-15-05,465
2019-16-05,456
2019-17-05,496
2019-18-05,497
2019-19-05,422
2019-20-05,461
2019-21-05,438
2019-22-05,412
2019-23-05,484
2019-24-05,483
2019-25-05,421
2019-26-05,406
2019-27-05,358
2019-28-05,448
2019-29-05,435
2019-30-05,476
2019-31-05,504
2019-01-06,472
2019-02-06,501
2019-03-06,459
2019-04-06,496
2019-05-06,502
2019-06-06,484
2019-07-06,492
2019-08-06,474
2019-09-06,406
2019-10-06,432
2019-11-06,457
2019-12-06,457
2019-13-06,456
2019-14-06,470
2019-15-06,432
2019-16-06,420
2019-17-06,419
2019-18-06,445
2019-19-06,463
2019-20-06,449
2019-21-06,466
2019-22-06,427
2019-23-06,404
2019-24-06,434
2019-25-06,395
2019-26-06,398
2019-27-06,404
2019-28-06,411
2019-29-06,441
2019-30-06,360
2019-01-07,427
2019-02-07,404
2019-03-07,453
2019-04-07,352
2019-05-07,450
2019-06-07,438
2019-07-07,373
2019-08-07,415
2019-09-07,396
2019-10-07,461
2019-11-07,423
2019-12-07,463
2019-13-07,431
2019-14-07,355
2019-15-07,390
2019-16-07,449
2019-17-07,459
2019-18-07,498
2019-19-07,452
2019-20-07,419
2019-21-07,386
2019-22-07,437
2019-23-07,441
2019-24-07,442
2019-25-07,433
2019-26-07,505
2019-27-07,483
2019-28-07,381
2019-29-07,499
2019-30-07,434
2019-31-07,463
2019-01-08,487
2019-02-08,503
2019-03-08,495
2019-04-08,393
2019-05-08,424
2019-06-08,456
2019-07-08,437
2019-08-08,432
2019-09-08,521
2019-10-08,454
2019-11-08,386
2019-12-08,456
2019-13-08,488
2019-14-08,488
2019-15-08,512
2019-16-08,541
2019-17-08,532
2019-18-08,472
2019-19-08,535
2019-20-08,525
2019-21-08,569
2019-22-08,527
2019-23-08,581
2019-24-08,514
2019-25-08,462
2019-26-08,563
2019-27-08,541
2019-28-08,548
2019-29-08,562
2019-30-08,555
2019-31-08,543
2019-01-09,463
2019-02-09,444
2019-03-09,462
2019-04-09,526
2019-05-09,508
2019-06-09,532
2019-07-09,557
2019-08-09,451
2019-09-09,469
2019-10-09,505
2019-11-09,481
2019-12-09,517
2019-13-09,509
2019-14-09,517
2019-15-09,465
2019-16-09,488
2019-17-09,503
2019-18-09,493
2019-19-09,492
2019-20-09,554
2019-21-09,527
2019-22-09,508
2019-23-09,485
2019-24-09,493
2019-25-09,494
2019-26-09,455
2019-27-09,515
2019-28-09,503
2019-29-09,447
2019-30-09,486
2019-01-10,480
2019-02-10,519
2019-03-10,484
2019-04-10,492
2019-05-10,496
2019-06-10,497
2019-07-10,446
2019-08-10,465
2019-09-10,438
2019-10-10,438
2019-11-10,455
2019-12-10,394
2019-13-10,445
2019-14-10,406
2019-15-10,424
2019-16-10,408
2019-17-10,418
2019-18-10,448
2019-19-10,453
2019-20-10,405
2019-21-10,375
2019-22-10,388
2019-23-10,404
2019-24-10,410
2019-25-10,463
2019-26-10,429
2019-27-10,357
2019-28-10,390
2019-29-10,423
2019-30-10,396
2019-31-10,391
2019-01-11,437
2019-02-11,419
2019-03-11,403
2019-04-11,382
2019-05-11,397
2019-06-11,414
2019-07-11,387
2019-08-11,411
2019-09-11,456
2019-10-11,404
2019-11-11,408
2019-12-11,422
2019-13-11,423
2019-14-11,416
2019-15-11,432
2019-16-11,479
2019-17-11,399
2019-18-11,415
2019-19-11,452
2019-20-11,431
2019-21-11,418
2019-22-11,431
2019-23-11,459
2019-24-11,438
2019-25-11,433
2019-26-11,453
2019-27-11,449
2019-28-11,374
2019-29-11,466
2019-30-11,451
2019-01-12,334
2019-02-12,334
2019-03-12,427
2019-04-12,423
2019-05-12,431
2019-06-12,478
2019-07-12,477
2019-08-12,433
2019-09-12,448
2019-10-12,433
2019-11-12,454
2019-12-12,484
2019-13-12,503
2019-14-12,514
2019-15-12,444
2019-16-12,434
2019-17-12,379
2019-18-12,492
2019-19-12,490
2019-20-12,500
2019-21-12,491
2019-22-12,453
2019-23-12,479
