Date,number
2019-01-01,289
2019-02-01,382
2019-03-01,411
2019-04-01,446
2019-05-01,388
2019-06-01,341
2019-07-01,335
2019-08-01,416
2019-09-01,428
2019-10-01,435
2019-11-01,461
2019-12-01,462
2019-13-01,317
2019-14-01,413
2019-15-01,416
2019-16-01,418
2019-17-01,426
2019-18-01,444
2019-19-01,465
2019-20-01,354
2019-21-01,362
2019-22-01,411
2019-23-01,410
2019-24-01,417
2019-25-01,443
2019-26-01,420
2019-27-01,376
2019-28-01,407
2019-29-01,380
2019-30-01,400
2019-31-01,423
2019-01-02,458
2019-02-02,430
2019-03-02,364
2019-04-02,396
2019-05-02,382
2019-06-02,428
2019-07-02,432
2019-08-02,465
2019-09-02,420
2019-10-02,388
2019-11-02,386
2019-12-02,379
2019-13-02,424
2019-14-02,411
2019-15-02,448
2019-16-02,409
2019-17-02,390
2019-18-02,391
2019-19-02,463
2019-20-02,304
2019-21-02,419
2019-22-02,463
2019-23-02,449
2019-24-02,318
2019-25-02,423
2019-26-02,434
2019-27-02,457
2019-28-02,452
2019-01-03,434
2019-02-03,419
2019-03-03,371
2019-04-03,404
2019-05-03,412
2019-06-03,447
2019-07-03,441
2019-08-03,484
2019-09-03,431
2019-10-03,356
2019-11-03,402
2019-12-03,440
2019-13-03,399
2019-14-03,449
2019-15-03,446
2019-16-03,437
2019-17-03,403
2019-18-03,423
2019-19-03,432
2019-20-03,446
2019-21-03,453
2019-22-03,497
2019-23-03,465
2019-24-03,398
2019-25-03,417
2019-26-03,439
2019-27-03,423
2019-28-03,457
2019-29-03,443
2019-30-03,461
2019-31-03,385
2019-01-04,436
2019-02-04,458
2019-03-04,465
2019-04-04,480
2019-05-04,492
2019-06-04,507
2019-07-04,427
2019-08-04,456
2019-09-04,466
2019-10-04,476
2019-11-04,495
2019-12-04,507
2019-13-04,500
2019-14-04,441
2019-15-04,499
2019-16-04,499
2019-17-04,484
2019-18-04,464
2019-19-04,513
2019-20-04,441
2019-21-04,368
2019-22-04,483
2019-23-04,464
2019-24-04,487
2019-25-04,520
2019-26-04,532
2019-27-04,538
2019-28-04,446
2019-29-04,468
2019-30-04,494
2019-01-05,517
2019-02-05,515
2019-03-05,537
2019-04-05,514
2019-05-05,452
2019-06-05,494
2019-07-05,529
2019-08-05,541
2019-09-05,550
2019-10-05,578
2019-11-05,548
2019-12-05,486
2019-13-05,517
2019-14-05,541
2019-15-05,547
2019-16-05,557
2019-17-05,566
2019-18-05,520
2019-19-05,500
2019-20-05,509
2019-21-05,525
2019-22-05,528
2019-23-05,574
2019-24-05,587
2019-25-05,515
2019-26-05,492
2019-27-05,438
2019-28-05,528
2019-29-05,552
2019-30-05,587
2019-31-05,616
2019-01-06,533
2019-02-06,528
2019-03-06,534
2019-04-06,543
2019-05-06,579
2019-06-06,580
2019-07-06,580
2019-08-06,532
2019-09-06,447
2019-10-06,505
2019-11-06,530
2019-12-06,549
2019-13-06,528
2019-14-06,587
2019-15-06,508
2019-16-06,493
2019-17-06,566
2019-18-06,567
2019-19-06,600
2019-20-06,590
2019-21-06,578
2019-22-06,535
2019-23-06,485
2019-24-06,507
2019-25-06,475
2019-26-06,513
2019-27-06,507
2019-28-06,502
2019-29-06,515
2019-30-06,430
2019-01-07,462
2019-02-07,476
2019-03-07,542
2019-04-07,405
2019-05-07,501
2019-06-07,498
2019-07-07,411
2019-08-07,458
2019-09-07,476
2019-10-07,470
2019-11-07,479
2019-12-07,480
2019-13-07,454
2019-14-07,409
2019-15-07,484
2019-16-07,461
2019-17-07,505
2019-18-07,498
2019-19-07,486
2019-20-07,443
2019-21-07,410
2019-22-07,453
2019-23-07,489
2019-24-07,501
2019-25-07,466
2019-26-07,425
2019-27-07,462
2019-28-07,381
2019-29-07,458
2019-30-07,450
2019-31-07,466
2019-01-08,459
2019-02-08,454
2019-03-08,473
2019-04-08,407
2019-05-08,459
2019-06-08,457
2019-07-08,462
2019-08-08,471
2019-09-08,525
2019-10-08,489
2019-11-08,460
2019-12-08,466
2019-13-08,467
2019-14-08,487
2019-15-08,496
2019-16-08,513
2019-17-08,479
2019-18-08,474
2019-19-08,479
2019-20-08,525
2019-21-08,525
2019-22-08,535
2019-23-08,522
2019-24-08,490
2019-25-08,467
2019-26-08,470
2019-27-08,520
2019-28-08,521
2019-29-08,591
2019-30-08,535
2019-31-08,502
2019-01-09,463
2019-02-09,448
2019-03-09,511
2019-04-09,502
2019-05-09,527
2019-06-09,568
2019-07-09,532
2019-08-09,469
2019-09-09,507
2019-10-09,539
2019-11-09,542
2019-12-09,572
2019-13-09,601
2019-14-09,529
2019-15-09,501
2019-16-09,508
2019-17-09,545
2019-18-09,562
2019-19-09,574
2019-20-09,574
2019-21-09,572
2019-22-09,469
2019-23-09,510
2019-24-09,506
2019-25-09,512
2019-26-09,502
2019-27-09,543
2019-28-09,515
2019-29-09,476
2019-30-09,473
2019-01-10,492
2019-02-10,521
2019-03-10,516
