Date,number
2019-01-01,217
2019-02-01,273
2019-03-01,280
2019-04-01,288
2019-05-01,253
2019-06-01,256
2019-07-01,248
2019-08-01,259
2019-09-01,269
2019-10-01,285
2019-11-01,280
2019-12-01,249
2019-13-01,229
2019-14-01,267
2019-15-01,269
2019-16-01,285
2019-17-01,268
2019-18-01,269
2019-19-01,257
2019-20-01,226
2019-21-01,237
2019-22-01,269
2019-23-01,257
2019-24-01,239
2019-25-01,254
2019-26-01,250
2019-27-01,236
2019-28-01,264
2019-29-01,254
2019-30-01,266
2019-31-01,284
2019-01-02,302
2019-02-02,278
2019-03-02,232
2019-04-02,300
2019-05-02,286
2019-06-02,285
2019-07-02,314
2019-08-02,286
2019-09-02,273
2019-10-02,251
2019-11-02,322
2019-12-02,277
2019-13-02,298
2019-14-02,273
2019-15-02,295
2019-16-02,274
2019-17-02,274
2019-18-02,284
2019-19-02,321
2019-20-02,249
2019-21-02,321
2019-22-02,317
2019-23-02,291
2019-24-02,245
2019-25-02,287
2019-26-02,284
2019-27-02,259
2019-28-02,286
2019-01-03,272
2019-02-03,279
2019-03-03,249
2019-04-03,265
2019-05-03,262
2019-06-03,256
2019-07-03,285
2019-08-03,286
2019-09-03,275
2019-10-03,225
2019-11-03,285
2019-12-03,254
2019-13-03,283
2019-14-03,261
2019-15-03,298
2019-16-03,255
2019-17-03,232
2019-18-03,252
2019-19-03,265
2019-20-03,275
2019-21-03,249
2019-22-03,275
2019-23-03,265
2019-24-03,270
2019-25-03,262
2019-26-03,272
2019-27-03,284
2019-28-03,296
2019-29-03,289
2019-30-03,287
2019-31-03,252
2019-01-04,292
2019-02-04,325
2019-03-04,305
2019-04-04,351
2019-05-04,339
2019-06-04,299
2019-07-04,299
2019-08-04,301
2019-09-04,303
2019-10-04,306
2019-11-04,315
2019-12-04,325
2019-13-04,285
2019-14-04,282
2019-15-04,327
2019-16-04,303
2019-17-04,325
2019-18-04,320
2019-19-04,275
2019-20-04,265
2019-21-04,242
2019-22-04,280
2019-23-04,277
2019-24-04,306
2019-25-04,301
2019-26-04,280
2019-27-04,284
2019-28-04,269
2019-29-04,313
2019-30-04,324
2019-01-05,318
2019-02-05,370
2019-03-05,341
2019-04-05,315
2019-05-05,264
2019-06-05,309
2019-07-05,303
2019-08-05,300
2019-09-05,324
2019-10-05,352
2019-11-05,286
2019-12-05,253
2019-13-05,324
2019-14-05,315
2019-15-05,318
2019-16-05,321
2019-17-05,275
2019-18-05,269
2019-19-05,259
2019-20-05,318
2019-21-05,285
2019-22-05,266
2019-23-05,303
2019-24-05,284
2019-25-05,279
2019-26-05,251
2019-27-05,220
2019-28-05,261
2019-29-05,263
2019-30-05,285
2019-31-05,286
2019-01-06,290
2019-02-06,279
2019-03-06,345
2019-04-06,321
2019-05-06,315
2019-06-06,299
2019-07-06,318
2019-08-06,281
2019-09-06,288
2019-10-06,290
2019-11-06,259
2019-12-06,292
2019-13-06,269
2019-14-06,305
2019-15-06,280
2019-16-06,270
2019-17-06,275
2019-18-06,235
2019-19-06,263
2019-20-06,269
2019-21-06,252
2019-22-06,244
2019-23-06,262
2019-24-06,276
2019-25-06,265
2019-26-06,266
2019-27-06,283
2019-28-06,297
2019-29-06,274
2019-30-06,262
2019-01-07,276
2019-02-07,247
2019-03-07,270
2019-04-07,246
2019-05-07,302
2019-06-07,255
2019-07-07,242
2019-08-07,305
2019-09-07,274
2019-10-07,280
2019-11-07,311
2019-12-07,302
2019-13-07,286
2019-14-07,249
2019-15-07,293
2019-16-07,275
2019-17-07,258
2019-18-07,299
2019-19-07,297
2019-20-07,263
2019-21-07,283
2019-22-07,278
2019-23-07,264
2019-24-07,289
2019-25-07,293
2019-26-07,291
2019-27-07,295
2019-28-07,272
2019-29-07,287
2019-30-07,303
2019-31-07,285
2019-01-08,315
2019-02-08,301
2019-03-08,286
2019-04-08,246
2019-05-08,278
2019-06-08,261
2019-07-08,255
2019-08-08,296
2019-09-08,297
2019-10-08,272
2019-11-08,282
2019-12-08,271
2019-13-08,330
2019-14-08,321
2019-15-08,309
2019-16-08,307
2019-17-08,318
2019-18-08,282
2019-19-08,307
2019-20-08,304
2019-21-08,283
2019-22-08,315
2019-23-08,315
2019-24-08,272
2019-25-08,247
2019-26-08,299
2019-27-08,336
2019-28-08,273
2019-29-08,305
2019-30-08,355
2019-31-08,258
2019-01-09,252
2019-02-09,256
2019-03-09,313
2019-04-09,299
2019-05-09,367
2019-06-09,325
2019-07-09,290
2019-08-09,304
2019-09-09,379
2019-10-09,372
2019-11-09,358
2019-12-09,355
2019-13-09,358
2019-14-09,314
2019-15-09,319
2019-16-09,318
2019-17-09,344
2019-18-09,352
2019-19-09,370
2019-20-09,347
2019-21-09,284
2019-22-09,321
2019-23-09,326
2019-24-09,314
2019-25-09,322
2019-26-09,321
2019-27-09,347
2019-28-09,301
2019-29-09,294
2019-30-09,275
2019-01-10,338
2019-02-10,328
2019-03-10,328
2019-04-10,334
2019-05-10,302
2019-06-10,287
2019-07-10,327
2019-08-10,378
2019-09-10,335
2019-10-10,324
2019-11-10,333
2019-12-10,301
2019-13-10,292
2019-14-10,304
2019-15-10,324
2019-16-10,330
2019-17-10,376
2019-18-10,326
2019-19-10,308
2019-20-10,306
2019-21-10,333
2019-22-10,299
2019-23-10,332
2019-24-10,327
2019-25-10,325
2019-26-10,297
2019-27-10,253
2019-28-10,320
2019-29-10,280
2019-30-10,296
2019-31-10,299
2019-01-11,332
2019-02-11,255
2019-03-11,288
2019-04-11,311
2019-05-11,321
2019-06-11,307
2019-07-11,323
2019-08-11,340
2019-09-11,281
2019-10-11,291
2019-11-11,266
2019-12-11,269
2019-13-11,307
2019-14-11,288
2019-15-11,277
2019-16-11,266
2019-17-11,233
2019-18-11,304
2019-19-11,287
2019-20-11,279
2019-21-11,298
2019-22-11,265
2019-23-11,260
2019-24-11,217
2019-25-11,290
2019-26-11,302
2019-27-11,301
2019-28-11,233
2019-29-11,298
2019-30-11,256
2019-01-12,287
2019-02-12,320
2019-03-12,354
2019-04-12,313
2019-05-12,345
2019-06-12,319
2019-07-12,293
2019-08-12,256
2019-09-12,331
2019-10-12,345
2019-11-12,328
2019-12-12,335
2019-13-12,349
2019-14-12,312
2019-15-12,275
2019-16-12,324
2019-17-12,319
2019-18-12,356
2019-19-12,342
2019-20-12,371
2019-21-12,328
2019-22-12,324
2019-23-12,338
