Date,number
2019-01-01,619
2019-02-01,726
2019-03-01,758
2019-04-01,798
2019-05-01,850
2019-06-01,723
2019-07-01,597
2019-08-01,792
2019-09-01,791
2019-10-01,809
2019-11-01,841
2019-12-01,897
2019-13-01,717
2019-14-01,766
2019-15-01,798
2019-16-01,747
2019-17-01,858
2019-18-01,851
2019-19-01,851
2019-20-01,705
2019-21-01,729
2019-22-01,792
2019-23-01,763
2019-24-01,806
2019-25-01,864
2019-26-01,815
2019-27-01,773
2019-28-01,779
2019-29-01,753
2019-30-01,717
2019-31-01,780
2019-01-02,804
2019-02-02,828
2019-03-02,741
2019-04-02,732
2019-05-02,809
2019-06-02,788
2019-07-02,797
2019-08-02,886
2019-09-02,847
2019-10-02,809
2019-11-02,807
2019-12-02,583
2019-13-02,812
2019-14-02,880
2019-15-02,856
2019-16-02,813
2019-17-02,779
2019-18-02,809
2019-19-02,902
2019-20-02,599
2019-21-02,840
2019-22-02,927
2019-23-02,903
2019-24-02,790
2019-25-02,809
2019-26-02,861
2019-27-02,836
2019-28-02,880
2019-01-03,923
2019-02-03,919
2019-03-03,808
2019-04-03,705
2019-05-03,843
2019-06-03,856
2019-07-03,847
2019-08-03,938
2019-09-03,898
2019-10-03,817
2019-11-03,880
2019-12-03,879
2019-13-03,909
2019-14-03,912
2019-15-03,968
2019-16-03,984
2019-17-03,830
2019-18-03,845
2019-19-03,945
2019-20-03,970
2019-21-03,874
2019-22-03,932
2019-23-03,964
2019-24-03,870
2019-25-03,888
2019-26-03,924
2019-27-03,888
2019-28-03,929
2019-29-03,969
2019-30-03,1036
2019-31-03,868
2019-01-04,868
2019-02-04,895
2019-03-04,945
2019-04-04,952
2019-05-04,908
2019-06-04,1025
2019-07-04,893
2019-08-04,892
2019-09-04,936
2019-10-04,919
2019-11-04,929
2019-12-04,985
2019-13-04,970
2019-14-04,916
2019-15-04,931
2019-16-04,921
2019-17-04,950
2019-18-04,970
2019-19-04,933
2019-20-04,909
2019-21-04,745
2019-22-04,967
2019-23-04,1013
2019-24-04,1020
2019-25-04,1080
2019-26-04,1069
2019-27-04,1163
2019-28-04,1085
2019-29-04,987
2019-30-04,959
2019-01-05,1090
2019-02-05,1037
2019-03-05,1135
2019-04-05,1134
2019-05-05,969
2019-06-05,1033
2019-07-05,1053
2019-08-05,1069
2019-09-05,1002
2019-10-05,1077
2019-11-05,1101
2019-12-05,864
2019-13-05,1002
2019-14-05,1032
2019-15-05,1058
2019-16-05,1063
2019-17-05,1138
2019-18-05,1103
2019-19-05,1052
2019-20-05,987
2019-21-05,977
2019-22-05,1080
2019-23-05,1073
2019-24-05,1121
2019-25-05,1040
2019-26-05,940
2019-27-05,867
2019-28-05,1003
2019-29-05,987
2019-30-05,1056
2019-31-05,1179
2019-01-06,1086
2019-02-06,1066
2019-03-06,1008
2019-04-06,1092
2019-05-06,1098
2019-06-06,1101
2019-07-06,1175
2019-08-06,1052
2019-09-06,997
2019-10-06,1016
2019-11-06,1111
2019-12-06,1066
2019-13-06,1005
2019-14-06,1163
2019-15-06,1064
2019-16-06,978
2019-17-06,1030
2019-18-06,1054
2019-19-06,1089
2019-20-06,1161
2019-21-06,1158
2019-22-06,1043
2019-23-06,978
2019-24-06,1039
2019-25-06,958
2019-26-06,975
2019-27-06,1009
2019-28-06,1007
2019-29-06,1015
2019-30-06,905
2019-01-07,899
2019-02-07,930
2019-03-07,948
2019-04-07,831
2019-05-07,899
2019-06-07,934
2019-07-07,865
2019-08-07,895
2019-09-07,908
2019-10-07,900
2019-11-07,892
2019-12-07,966
2019-13-07,863
2019-14-07,800
2019-15-07,824
2019-16-07,910
2019-17-07,952
2019-18-07,928
2019-19-07,964
2019-20-07,873
2019-21-07,925
2019-22-07,842
2019-23-07,949
2019-24-07,896
2019-25-07,926
2019-26-07,958
2019-27-07,920
2019-28-07,815
2019-29-07,895
2019-30-07,894
2019-31-07,986
2019-01-08,992
2019-02-08,978
2019-03-08,979
2019-04-08,914
2019-05-08,919
2019-06-08,966
2019-07-08,917
2019-08-08,951
2019-09-08,1083
2019-10-08,1116
2019-11-08,991
2019-12-08,989
2019-13-08,1041
2019-14-08,1014
2019-15-08,1031
2019-16-08,1090
2019-17-08,1055
2019-18-08,994
2019-19-08,1014
2019-20-08,998
2019-21-08,1029
2019-22-08,1051
2019-23-08,1068
2019-24-08,1075
2019-25-08,953
2019-26-08,994
2019-27-08,1057
2019-28-08,1067
2019-29-08,1021
2019-30-08,1094
2019-31-08,1078
2019-01-09,981
2019-02-09,935
2019-03-09,1035
2019-04-09,1024
2019-05-09,1070
2019-06-09,1146
2019-07-09,1198
2019-08-09,1028
2019-09-09,1072
2019-10-09,1080
2019-11-09,1126
2019-12-09,1194
2019-13-09,1291
2019-14-09,1357
2019-15-09,1212
2019-16-09,1214
2019-17-09,1144
2019-18-09,1118
2019-19-09,1042
2019-20-09,1080
2019-21-09,1124
2019-22-09,977
2019-23-09,1046
2019-24-09,1006
2019-25-09,1001
2019-26-09,976
2019-27-09,1003
2019-28-09,1059
2019-29-09,995
2019-30-09,921
2019-01-10,1004
2019-02-10,1025
2019-03-10,989
2019-04-10,1083
2019-05-10,1063
2019-06-10,928
2019-07-10,986
2019-08-10,996
2019-09-10,889
2019-10-10,889
2019-11-10,985
2019-12-10,1008
2019-13-10,852
2019-14-10,783
2019-15-10,846
2019-16-10,837
2019-17-10,839
2019-18-10,933
2019-19-10,959
2019-20-10,766
2019-21-10,800
2019-22-10,843
2019-23-10,836
