Date,number
2019-01-01,238
2019-02-01,211
2019-03-01,269
2019-04-01,244
2019-05-01,251
2019-06-01,264
2019-07-01,239
2019-08-01,262
2019-09-01,245
2019-10-01,258
2019-11-01,275
2019-12-01,262
2019-13-01,269
2019-14-01,265
2019-15-01,258
2019-16-01,244
2019-17-01,272
2019-18-01,273
2019-19-01,273
2019-20-01,244
2019-21-01,256
2019-22-01,247
2019-23-01,222
2019-24-01,267
2019-25-01,237
2019-26-01,261
2019-27-01,246
2019-28-01,233
2019-29-01,223
2019-30-01,214
2019-31-01,227
2019-01-02,270
2019-02-02,233
2019-03-02,219
2019-04-02,258
2019-05-02,252
2019-06-02,248
2019-07-02,247
2019-08-02,245
2019-09-02,271
2019-10-02,242
2019-11-02,274
2019-12-02,252
2019-13-02,247
2019-14-02,273
2019-15-02,283
2019-16-02,237
2019-17-02,211
2019-18-02,252
2019-19-02,288
2019-20-02,259
2019-21-02,256
2019-22-02,266
2019-23-02,268
2019-24-02,232
2019-25-02,251
2019-26-02,274
2019-27-02,253
2019-28-02,256
2019-01-03,279
2019-02-03,252
2019-03-03,229
2019-04-03,243
2019-05-03,262
2019-06-03,266
2019-07-03,278
2019-08-03,273
2019-09-03,236
2019-10-03,233
2019-11-03,272
2019-12-03,237
2019-13-03,234
2019-14-03,241
2019-15-03,267
2019-16-03,262
2019-17-03,236
2019-18-03,270
2019-19-03,264
2019-20-03,278
2019-21-03,290
2019-22-03,269
2019-23-03,253
2019-24-03,227
2019-25-03,237
2019-26-03,245
2019-27-03,253
2019-28-03,245
2019-29-03,293
2019-30-03,270
2019-31-03,235
2019-01-04,278
2019-02-04,242
2019-03-04,243
2019-04-04,252
2019-05-04,247
2019-06-04,261
2019-07-04,223
2019-08-04,245
2019-09-04,232
2019-10-04,259
2019-11-04,241
2019-12-04,274
2019-13-04,230
2019-14-04,231
2019-15-04,259
2019-16-04,282
2019-17-04,272
2019-18-04,254
2019-19-04,277
2019-20-04,223
2019-21-04,215
2019-22-04,332
2019-23-04,342
2019-24-04,335
2019-25-04,355
2019-26-04,358
2019-27-04,346
2019-28-04,325
2019-29-04,337
2019-30-04,312
2019-01-05,387
2019-02-05,345
2019-03-05,365
2019-04-05,369
2019-05-05,340
2019-06-05,342
