Date,number
2019-01-01,407
2019-02-01,361
2019-03-01,361
2019-04-01,394
2019-05-01,395
2019-06-01,383
2019-07-01,383
2019-08-01,400
2019-09-01,423
2019-10-01,426
2019-11-01,449
2019-12-01,421
2019-13-01,427
2019-14-01,424
2019-15-01,419
2019-16-01,427
2019-17-01,423
2019-18-01,426
2019-19-01,398
2019-20-01,369
2019-21-01,379
2019-22-01,400
2019-23-01,397
2019-24-01,414
2019-25-01,419
2019-26-01,415
2019-27-01,348
2019-28-01,355
2019-29-01,336
2019-30-01,365
2019-31-01,366
2019-01-02,401
2019-02-02,378
2019-03-02,377
2019-04-02,439
2019-05-02,430
2019-06-02,415
2019-07-02,448
2019-08-02,460
2019-09-02,451
2019-10-02,465
2019-11-02,432
2019-12-02,441
2019-13-02,456
2019-14-02,473
2019-15-02,494
2019-16-02,396
2019-17-02,361
2019-18-02,430
2019-19-02,411
2019-20-02,417
2019-21-02,434
2019-22-02,425
2019-23-02,412
2019-24-02,402
2019-25-02,416
2019-26-02,417
2019-27-02,427
2019-28-02,397
2019-01-03,435
2019-02-03,440
2019-03-03,368
2019-04-03,357
2019-05-03,348
2019-06-03,332
2019-07-03,380
2019-08-03,424
2019-09-03,381
2019-10-03,358
2019-11-03,372
2019-12-03,351
2019-13-03,381
2019-14-03,376
2019-15-03,408
2019-16-03,374
2019-17-03,352
2019-18-03,409
2019-19-03,393
2019-20-03,368
2019-21-03,374
2019-22-03,400
2019-23-03,385
2019-24-03,366
2019-25-03,367
2019-26-03,365
2019-27-03,339
2019-28-03,361
2019-29-03,407
2019-30-03,381
2019-31-03,350
2019-01-04,360
2019-02-04,320
2019-03-04,355
2019-04-04,396
2019-05-04,394
2019-06-04,344
2019-07-04,341
2019-08-04,362
2019-09-04,346
2019-10-04,324
2019-11-04,307
2019-12-04,304
2019-13-04,287
2019-14-04,258
2019-15-04,286
2019-16-04,299
2019-17-04,286
2019-18-04,285
2019-19-04,301
2019-20-04,257
2019-21-04,249
2019-22-04,455
2019-23-04,503
2019-24-04,524
2019-25-04,505
2019-26-04,488
2019-27-04,493
2019-28-04,464
2019-29-04,474
2019-30-04,452
2019-01-05,520
2019-02-05,442
2019-03-05,411
2019-04-05,427
2019-05-05,375
2019-06-05,439
2019-07-05,425
2019-08-05,418
2019-09-05,432
2019-10-05,406
2019-11-05,412
2019-12-05,390
2019-13-05,428
2019-14-05,395
2019-15-05,389
2019-16-05,421
2019-17-05,437
2019-18-05,436
2019-19-05,371
2019-20-05,432
2019-21-05,393
2019-22-05,469
2019-23-05,507
2019-24-05,511
2019-25-05,463
2019-26-05,333
2019-27-05,353
2019-28-05,403
2019-29-05,409
2019-30-05,423
2019-31-05,488
2019-01-06,522
2019-02-06,482
2019-03-06,566
2019-04-06,570
2019-05-06,558
2019-06-06,517
2019-07-06,562
2019-08-06,518
2019-09-06,469
2019-10-06,451
2019-11-06,552
2019-12-06,563
2019-13-06,488
2019-14-06,492
2019-15-06,413
2019-16-06,479
2019-17-06,527
2019-18-06,497
2019-19-06,456
2019-20-06,420
2019-21-06,581
2019-22-06,511
2019-23-06,482
2019-24-06,386
2019-25-06,378
2019-26-06,372
2019-27-06,388
2019-28-06,394
2019-29-06,315
2019-30-06,293
2019-01-07,401
2019-02-07,343
2019-03-07,389
2019-04-07,330
2019-05-07,366
2019-06-07,328
2019-07-07,319
2019-08-07,393
2019-09-07,401
2019-10-07,498
2019-11-07,465
2019-12-07,538
2019-13-07,511
2019-14-07,462
2019-15-07,503
2019-16-07,496
2019-17-07,424
2019-18-07,419
2019-19-07,446
2019-20-07,382
2019-21-07,341
2019-22-07,380
2019-23-07,354
2019-24-07,320
2019-25-07,312
2019-26-07,335
2019-27-07,315
2019-28-07,296
2019-29-07,314
2019-30-07,312
2019-31-07,330
2019-01-08,258
2019-02-08,274
2019-03-08,252
2019-04-08,240
2019-05-08,244
2019-06-08,258
2019-07-08,225
2019-08-08,263
2019-09-08,286
2019-10-08,273
2019-11-08,264
2019-12-08,296
2019-13-08,287
2019-14-08,291
2019-15-08,314
2019-16-08,340
2019-17-08,343
2019-18-08,296
2019-19-08,312
2019-20-08,288
2019-21-08,306
2019-22-08,273
2019-23-08,296
2019-24-08,312
2019-25-08,254
2019-26-08,295
2019-27-08,294
2019-28-08,296
2019-29-08,301
2019-30-08,281
2019-31-08,264
2019-01-09,236
2019-02-09,255
2019-03-09,272
2019-04-09,256
2019-05-09,258
2019-06-09,285
2019-07-09,301
2019-08-09,264
2019-09-09,287
2019-10-09,257
2019-11-09,263
2019-12-09,305
2019-13-09,317
2019-14-09,290
2019-15-09,268
2019-16-09,288
2019-17-09,270
2019-18-09,303
2019-19-09,260
2019-20-09,292
2019-21-09,315
2019-22-09,260
2019-23-09,263
2019-24-09,278
2019-25-09,280
2019-26-09,288
2019-27-09,273
2019-28-09,284
2019-29-09,264
2019-30-09,265
2019-01-10,255
2019-02-10,234
2019-03-10,226
2019-04-10,250
2019-05-10,221
2019-06-10,155
2019-07-10,211
2019-08-10,222
2019-09-10,212
2019-10-10,194
2019-11-10,217
2019-12-10,234
2019-13-10,193
2019-14-10,194
2019-15-10,191
2019-16-10,194
2019-17-10,207
2019-18-10,222
2019-19-10,223
2019-20-10,216
2019-21-10,199
2019-22-10,214
2019-23-10,195
2019-24-10,208
2019-25-10,209
2019-26-10,204
2019-27-10,219
2019-28-10,214
2019-29-10,202
2019-30-10,196
2019-31-10,211
2019-01-11,224
2019-02-11,210
2019-03-11,223
2019-04-11,220
2019-05-11,208
2019-06-11,202
2019-07-11,217
2019-08-11,240
2019-09-11,226
2019-10-11,222
2019-11-11,262
2019-12-11,248
2019-13-11,250
2019-14-11,244
2019-15-11,263
2019-16-11,230
2019-17-11,208
2019-18-11,259
2019-19-11,214
2019-20-11,253
2019-21-11,221
2019-22-11,233
2019-23-11,232
2019-24-11,247
2019-25-11,276
2019-26-11,240
2019-27-11,261
2019-28-11,196
2019-29-11,220
2019-30-11,242
2019-01-12,209
2019-02-12,244
