Date,number
2019-01-02,20
2019-02-02,18
2019-03-02,24
2019-04-02,32
2019-05-02,53
2019-06-02,36
2019-07-02,44
2019-08-02,42
2019-09-02,44
2019-10-02,46
2019-11-02,44
2019-12-02,42
2019-13-02,43
2019-14-02,43
2019-15-02,44
2019-16-02,38
2019-17-02,33
2019-18-02,46
2019-19-02,46
2019-20-02,56
2019-21-02,54
2019-22-02,50
2019-23-02,59
2019-24-02,69
2019-25-02,67
2019-26-02,63
2019-27-02,58
2019-28-02,42
2019-01-03,140
2019-02-03,118
2019-03-03,126
2019-04-03,116
2019-05-03,105
2019-06-03,93
2019-07-03,94
2019-08-03,116
2019-09-03,116
2019-10-03,127
2019-11-03,117
2019-12-03,116
2019-13-03,136
2019-14-03,115
2019-15-03,105
2019-16-03,111
2019-17-03,114
2019-18-03,114
2019-19-03,119
2019-20-03,115
2019-21-03,104
2019-22-03,112
2019-23-03,118
2019-24-03,115
2019-25-03,94
2019-26-03,118
2019-27-03,118
2019-28-03,93
2019-29-03,111
2019-30-03,99
2019-31-03,94
2019-01-04,170
2019-02-04,183
2019-03-04,174
2019-04-04,141
2019-05-04,162
2019-06-04,150
2019-07-04,156
2019-08-04,149
2019-09-04,197
2019-10-04,189
2019-11-04,185
2019-12-04,176
2019-13-04,189
2019-14-04,170
2019-15-04,177
2019-16-04,207
2019-17-04,182
2019-18-04,194
2019-19-04,206
2019-20-04,167
2019-21-04,148
2019-22-04,229
2019-23-04,279
2019-24-04,245
2019-25-04,253
2019-26-04,261
2019-27-04,241
2019-28-04,223
2019-29-04,237
2019-30-04,218
2019-01-05,248
2019-02-05,172
2019-03-05,142
2019-04-05,142
2019-05-05,150
2019-06-05,126
2019-07-05,132
2019-08-05,133
2019-09-05,139
2019-10-05,151
2019-11-05,134
2019-12-05,155
2019-13-05,155
2019-14-05,165
2019-15-05,177
2019-16-05,181
2019-17-05,168
2019-18-05,155
2019-19-05,120
2019-20-05,123
2019-21-05,109
2019-22-05,125
2019-23-05,115
2019-24-05,117
2019-25-05,120
2019-26-05,100
2019-27-05,76
2019-28-05,94
2019-29-05,112
2019-30-05,130
2019-31-05,115
2019-01-06,98
2019-02-06,128
2019-03-06,105
2019-04-06,118
2019-05-06,121
2019-06-06,136
2019-07-06,112
2019-08-06,115
2019-09-06,121
2019-10-06,139
2019-11-06,128
2019-12-06,137
2019-13-06,158
2019-14-06,124
2019-15-06,135
2019-16-06,161
2019-17-06,140
2019-18-06,124
2019-19-06,166
2019-20-06,167
2019-21-06,183
2019-22-06,158
2019-23-06,161
2019-24-06,159
2019-25-06,137
2019-26-06,143
2019-27-06,124
2019-28-06,106
2019-29-06,114
2019-30-06,121
2019-01-07,160
2019-02-07,188
2019-03-07,206
2019-04-07,151
2019-05-07,176
2019-06-07,195
