Date,number
2019-02-01,5
2019-03-01,4
2019-08-01,5
2019-09-01,5
2019-13-01,5
2019-14-01,7
2019-15-01,6
2019-16-01,8
2019-18-01,6
2019-19-01,5
2019-22-01,6
2019-23-01,6
2019-24-01,11
2019-01-02,9
2019-04-02,6
2019-11-02,9
2019-13-02,9
2019-14-02,10
2019-15-02,7
2019-18-02,10
2019-19-02,12
2019-20-02,10
2019-21-02,20
2019-22-02,16
2019-23-02,14
2019-24-02,14
2019-25-02,10
2019-26-02,14
2019-27-02,13
2019-28-02,17
2019-01-03,13
2019-02-03,11
2019-03-03,14
2019-04-03,12
2019-05-03,8
2019-06-03,8
2019-07-03,9
2019-08-03,13
2019-09-03,10
2019-10-03,8
2019-11-03,9
2019-12-03,10
2019-13-03,10
2019-15-03,20
2019-16-03,14
2019-17-03,10
2019-22-03,8
2019-24-03,10
2019-25-03,13
2019-26-03,11
2019-27-03,11
2019-28-03,16
2019-29-03,9
2019-01-04,11
2019-02-04,9
2019-03-04,13
2019-04-04,17
2019-05-04,11
2019-06-04,11
2019-07-04,12
2019-08-04,14
2019-09-04,13
2019-10-04,15
2019-11-04,14
2019-12-04,15
2019-13-04,10
2019-14-04,12
2019-15-04,17
2019-16-04,13
2019-17-04,14
2019-18-04,19
2019-19-04,13
2019-20-04,14
2019-21-04,11
2019-22-04,19
2019-23-04,22
2019-24-04,22
2019-25-04,23
2019-26-04,22
2019-27-04,12
2019-28-04,12
2019-29-04,15
2019-30-04,21
2019-01-05,21
2019-02-05,21
2019-03-05,26
2019-04-05,18
2019-05-05,15
2019-06-05,26
2019-07-05,27
2019-08-05,29
2019-09-05,28
2019-10-05,29
2019-11-05,20
2019-12-05,23
2019-13-05,25
2019-14-05,24
2019-15-05,28
2019-16-05,21
2019-17-05,20
2019-18-05,23
2019-19-05,11
2019-20-05,18
2019-21-05,15
2019-22-05,17
2019-23-05,14
2019-24-05,15
2019-25-05,15
2019-26-05,13
2019-27-05,10
2019-28-05,22
2019-29-05,18
2019-30-05,17
2019-31-05,19
2019-01-06,11
2019-02-06,19
2019-03-06,26
2019-04-06,24
2019-05-06,20
2019-06-06,22
2019-07-06,28
2019-08-06,18
2019-09-06,13
2019-10-06,18
2019-11-06,17
2019-12-06,19
2019-13-06,15
2019-14-06,22
2019-15-06,17
2019-16-06,19
2019-17-06,15
2019-18-06,27
2019-19-06,17
2019-20-06,24
2019-21-06,32
2019-22-06,29
2019-23-06,26
2019-27-06,14
2019-28-06,13
2019-29-06,21
2019-30-06,19
2019-01-07,14
2019-03-07,11
2019-05-07,12
2019-06-07,11
2019-07-07,8
2019-08-07,11
2019-09-07,17
2019-10-07,11
2019-11-07,13
2019-12-07,14
2019-13-07,5
2019-14-07,10
2019-15-07,16
2019-16-07,11
2019-17-07,7
2019-18-07,13
2019-19-07,10
2019-20-07,10
2019-21-07,14
2019-22-07,14
2019-23-07,10
2019-24-07,12
2019-25-07,11
2019-26-07,13
2019-27-07,8
2019-28-07,13
2019-29-07,13
2019-30-07,15
2019-31-07,17
2019-01-08,10
2019-05-08,10
2019-13-08,6
2019-19-08,10
2019-20-08,17
2019-21-08,17
2019-22-08,15
2019-24-08,6
2019-25-08,10
2019-26-08,8
2019-27-08,9
2019-28-08,9
2019-29-08,7
2019-30-08,8
2019-02-09,6
2019-03-09,9
2019-12-09,6
2019-15-09,6
2019-16-09,16
2019-17-09,15
2019-18-09,19
2019-19-09,26
2019-20-09,18
2019-21-09,14
2019-22-09,12
2019-23-09,14
2019-24-09,7
2019-25-09,10
2019-26-09,9
2019-27-09,13
2019-30-09,20
2019-01-10,9
2019-08-10,13
2019-20-10,11
2019-11-11,10
2019-14-11,7
2019-17-12,5
