Date,number
2019-01-01,134
2019-02-01,166
2019-03-01,170
2019-04-01,186
2019-05-01,194
2019-06-01,179
2019-07-01,151
2019-08-01,188
2019-09-01,191
2019-10-01,226
2019-11-01,220
2019-12-01,206
2019-13-01,186
2019-14-01,196
2019-15-01,201
2019-16-01,209
2019-17-01,193
2019-18-01,212
2019-19-01,182
2019-20-01,175
2019-21-01,176
2019-22-01,172
2019-23-01,173
2019-24-01,207
2019-25-01,232
2019-26-01,219
2019-27-01,199
2019-28-01,174
2019-29-01,216
2019-30-01,129
2019-31-01,187
2019-01-02,199
2019-02-02,216
2019-03-02,159
2019-04-02,189
2019-05-02,201
2019-06-02,178
2019-07-02,199
2019-08-02,201
2019-09-02,197
2019-10-02,176
2019-11-02,182
2019-12-02,199
2019-13-02,211
2019-14-02,204
2019-15-02,209
2019-16-02,239
2019-17-02,182
2019-18-02,192
2019-19-02,209
2019-20-02,192
2019-21-02,200
2019-22-02,209
2019-23-02,208
2019-24-02,161
2019-25-02,177
2019-26-02,181
2019-27-02,201
2019-28-02,216
2019-01-03,211
2019-02-03,221
2019-03-03,162
2019-04-03,179
2019-05-03,194
2019-06-03,186
2019-07-03,197
2019-08-03,213
2019-09-03,200
2019-10-03,169
2019-11-03,176
2019-12-03,180
2019-13-03,202
2019-14-03,221
2019-15-03,221
2019-16-03,211
2019-17-03,197
2019-18-03,187
2019-19-03,225
2019-20-03,184
2019-21-03,178
2019-22-03,198
2019-23-03,188
2019-24-03,161
2019-25-03,182
2019-26-03,165
2019-27-03,185
2019-28-03,174
2019-29-03,186
2019-30-03,186
2019-31-03,152
2019-01-04,165
2019-02-04,177
2019-03-04,175
2019-04-04,178
2019-05-04,177
2019-06-04,208
2019-07-04,182
2019-08-04,185
2019-09-04,191
2019-10-04,194
2019-11-04,185
2019-12-04,185
2019-13-04,226
2019-14-04,166
2019-15-04,170
2019-16-04,176
2019-17-04,166
2019-18-04,184
2019-19-04,195
2019-20-04,223
2019-21-04,141
2019-22-04,171
2019-23-04,197
2019-24-04,203
2019-25-04,194
2019-26-04,225
2019-27-04,237
2019-28-04,191
2019-29-04,169
2019-30-04,178
2019-01-05,219
2019-02-05,208
2019-03-05,230
2019-04-05,215
2019-05-05,198
2019-06-05,202
2019-07-05,191
2019-08-05,208
2019-09-05,207
2019-10-05,233
2019-11-05,239
2019-12-05,165
2019-13-05,207
2019-14-05,209
2019-15-05,223
2019-16-05,239
2019-17-05,243
2019-18-05,225
2019-19-05,220
2019-20-05,188
2019-21-05,197
2019-22-05,223
2019-23-05,262
2019-24-05,273
2019-25-05,237
2019-26-05,223
2019-27-05,191
2019-28-05,232
2019-29-05,230
2019-30-05,222
2019-31-05,237
2019-01-06,340
2019-02-06,274
2019-03-06,273
2019-04-06,316
2019-05-06,326
2019-06-06,362
2019-07-06,394
2019-08-06,281
2019-09-06,325
2019-10-06,355
2019-11-06,358
2019-12-06,345
2019-13-06,321
2019-14-06,336
2019-15-06,353
2019-16-06,334
2019-17-06,330
2019-18-06,343
2019-19-06,336
2019-20-06,370
2019-21-06,365
2019-22-06,356
2019-23-06,360
2019-24-06,387
2019-25-06,378
2019-26-06,425
2019-27-06,468
2019-28-06,436
2019-29-06,414
2019-30-06,364
2019-01-07,370
2019-02-07,372
2019-03-07,397
2019-04-07,335
2019-05-07,361
2019-06-07,378
2019-07-07,358
2019-08-07,361
2019-09-07,359
2019-10-07,378
2019-11-07,362
2019-12-07,349
2019-13-07,302
2019-14-07,302
2019-15-07,284
2019-16-07,360
2019-17-07,354
2019-18-07,338
2019-19-07,299
2019-20-07,309
2019-21-07,305
2019-22-07,310
2019-23-07,313
2019-24-07,286
2019-25-07,275
2019-26-07,275
2019-27-07,297
2019-28-07,296
2019-29-07,339
2019-30-07,335
2019-31-07,343
2019-01-08,476
2019-02-08,420
2019-03-08,470
2019-04-08,461
2019-05-08,466
2019-06-08,384
2019-07-08,357
2019-08-08,530
2019-09-08,868
2019-10-08,847
2019-11-08,950
2019-12-08,1007
2019-13-08,918
2019-14-08,1042
2019-15-08,1052
2019-16-08,1076
2019-17-08,1064
2019-18-08,1066
