Date,number
2019-01-01,600
2019-02-01,626
2019-03-01,625
2019-04-01,621
2019-05-01,551
2019-06-01,514
2019-07-01,520
2019-08-01,547
2019-09-01,620
2019-10-01,617
2019-11-01,630
2019-12-01,615
2019-13-01,564
2019-14-01,614
2019-15-01,591
2019-16-01,569
2019-17-01,585
2019-18-01,613
2019-19-01,534
2019-20-01,530
2019-21-01,560
2019-22-01,545
2019-23-01,632
2019-24-01,656
2019-25-01,624
2019-26-01,605
2019-27-01,513
2019-28-01,588
2019-29-01,553
2019-30-01,553
2019-31-01,535
2019-01-02,614
2019-02-02,587
2019-03-02,598
2019-04-02,738
2019-05-02,727
2019-06-02,667
2019-07-02,693
2019-08-02,719
2019-09-02,718
2019-10-02,702
2019-11-02,746
2019-12-02,733
2019-13-02,725
2019-14-02,653
2019-15-02,743
2019-16-02,654
2019-17-02,603
2019-18-02,732
2019-19-02,713
2019-20-02,690
2019-21-02,651
2019-22-02,717
2019-23-02,703
2019-24-02,683
2019-25-02,708
2019-26-02,668
2019-27-02,670
2019-28-02,656
2019-01-03,697
2019-02-03,675
2019-03-03,632
2019-04-03,686
2019-05-03,648
2019-06-03,531
2019-07-03,624
2019-08-03,703
2019-09-03,647
2019-10-03,635
2019-11-03,626
2019-12-03,661
2019-13-03,655
2019-14-03,636
2019-15-03,653
2019-16-03,638
2019-17-03,615
2019-18-03,630
2019-19-03,602
2019-20-03,629
2019-21-03,632
2019-22-03,661
2019-23-03,609
2019-24-03,542
2019-25-03,570
2019-26-03,596
2019-27-03,603
2019-28-03,645
2019-29-03,619
2019-30-03,626
2019-31-03,585
2019-01-04,558
2019-02-04,468
2019-03-04,478
2019-04-04,497
2019-05-04,545
2019-06-04,464
2019-07-04,442
2019-08-04,477
2019-09-04,501
2019-10-04,470
2019-11-04,410
2019-12-04,434
2019-13-04,441
2019-14-04,422
2019-15-04,451
2019-16-04,443
2019-17-04,458
2019-18-04,484
2019-19-04,464
2019-20-04,440
2019-21-04,365
2019-22-04,564
2019-23-04,756
2019-24-04,703
2019-25-04,689
2019-26-04,738
2019-27-04,689
2019-28-04,642
2019-29-04,645
2019-30-04,661
2019-01-05,747
2019-02-05,639
2019-03-05,580
2019-04-05,542
2019-05-05,509
2019-06-05,522
2019-07-05,521
2019-08-05,530
2019-09-05,547
2019-10-05,599
2019-11-05,557
2019-12-05,530
2019-13-05,590
2019-14-05,549
2019-15-05,535
2019-16-05,557
2019-17-05,570
2019-18-05,508
2019-19-05,470
2019-20-05,482
2019-21-05,519
2019-22-05,560
2019-23-05,528
2019-24-05,563
2019-25-05,514
2019-26-05,426
2019-27-05,438
2019-28-05,476
2019-29-05,469
2019-30-05,496
2019-31-05,549
2019-01-06,571
2019-02-06,699
2019-03-06,575
2019-04-06,565
2019-05-06,601
2019-06-06,547
2019-07-06,611
2019-08-06,595
2019-09-06,576
2019-10-06,635
2019-11-06,638
2019-12-06,602
2019-13-06,670
2019-14-06,628
2019-15-06,659
2019-16-06,644
2019-17-06,600
2019-18-06,601
2019-19-06,612
2019-20-06,608
2019-21-06,622
2019-22-06,560
2019-23-06,568
2019-24-06,553
2019-25-06,522
2019-26-06,528
2019-27-06,580
2019-28-06,589
2019-29-06,463
2019-30-06,497
2019-01-07,576
2019-02-07,786
2019-03-07,758
2019-04-07,736
2019-05-07,733
2019-06-07,649
2019-07-07,568
2019-08-07,587
2019-09-07,575
2019-10-07,559
2019-11-07,649
2019-12-07,591
2019-13-07,559
2019-14-07,643
2019-15-07,666
2019-16-07,718
2019-17-07,639
2019-18-07,566
2019-19-07,587
2019-20-07,506
2019-21-07,486
2019-22-07,518
2019-23-07,589
2019-24-07,466
2019-25-07,474
2019-26-07,472
2019-27-07,494
2019-28-07,429
2019-29-07,499
2019-30-07,481
2019-31-07,455
2019-01-08,592
2019-02-08,621
2019-03-08,544
2019-04-08,553
2019-05-08,573
2019-06-08,507
2019-07-08,447
2019-08-08,607
2019-09-08,1069
2019-10-08,1041
