Date,number
2019-01-01,482
2019-02-01,545
2019-03-01,573
2019-04-01,622
2019-05-01,592
2019-06-01,526
2019-07-01,499
2019-08-01,556
2019-09-01,568
2019-10-01,605
2019-11-01,628
2019-12-01,457
2019-13-01,520
2019-14-01,526
2019-15-01,588
2019-16-01,570
2019-17-01,579
2019-18-01,662
2019-19-01,542
2019-20-01,543
2019-21-01,558
2019-22-01,585
2019-23-01,518
2019-24-01,613
2019-25-01,692
2019-26-01,680
2019-27-01,530
2019-28-01,585
2019-29-01,578
2019-30-01,498
2019-31-01,597
2019-01-02,672
2019-02-02,667
2019-03-02,533
2019-04-02,590
2019-05-02,543
2019-06-02,545
2019-07-02,482
2019-08-02,651
2019-09-02,629
2019-10-02,542
2019-11-02,580
2019-12-02,617
2019-13-02,615
2019-14-02,651
2019-15-02,488
2019-16-02,583
2019-17-02,585
2019-18-02,605
2019-19-02,631
2019-20-02,551
2019-21-02,670
2019-22-02,712
2019-23-02,671
2019-24-02,543
2019-25-02,585
2019-26-02,618
2019-27-02,554
2019-28-02,646
2019-01-03,689
2019-02-03,629
2019-03-03,480
2019-04-03,601
2019-05-03,600
2019-06-03,624
2019-07-03,612
2019-08-03,691
2019-09-03,673
2019-10-03,587
2019-11-03,624
2019-12-03,627
2019-13-03,622
2019-14-03,606
2019-15-03,706
2019-16-03,703
2019-17-03,624
2019-18-03,622
2019-19-03,632
2019-20-03,677
2019-21-03,662
2019-22-03,678
2019-23-03,663
2019-24-03,571
2019-25-03,597
2019-26-03,616
2019-27-03,630
2019-28-03,638
2019-29-03,729
2019-30-03,663
2019-31-03,626
2019-01-04,678
2019-02-04,700
2019-03-04,666
2019-04-04,674
2019-05-04,755
2019-06-04,752
2019-07-04,653
2019-08-04,657
2019-09-04,631
2019-10-04,624
2019-11-04,676
2019-12-04,735
2019-13-04,693
2019-14-04,657
2019-15-04,650
2019-16-04,652
2019-17-04,655
2019-18-04,714
2019-19-04,732
2019-20-04,663
2019-21-04,601
2019-22-04,694
2019-23-04,714
2019-24-04,692
2019-25-04,754
2019-26-04,797
2019-27-04,782
2019-28-04,674
2019-29-04,731
2019-30-04,694
2019-01-05,743
2019-02-05,766
2019-03-05,787
2019-04-05,783
2019-05-05,707
2019-06-05,729
2019-07-05,713
2019-08-05,761
2019-09-05,737
2019-10-05,835
2019-11-05,799
2019-12-05,699
2019-13-05,728
2019-14-05,759
2019-15-05,727
2019-16-05,709
2019-17-05,771
2019-18-05,792
2019-19-05,716
2019-20-05,734
2019-21-05,727
2019-22-05,743
2019-23-05,750
2019-24-05,887
2019-25-05,773
2019-26-05,702
2019-27-05,646
2019-28-05,725
2019-29-05,752
2019-30-05,788
2019-31-05,840
2019-01-06,917
2019-02-06,897
2019-03-06,905
2019-04-06,959
2019-05-06,978
2019-06-06,960
2019-07-06,1005
2019-08-06,918
2019-09-06,838
2019-10-06,871
