Date,number
2019-01-01,275
2019-02-01,314
2019-03-01,304
2019-04-01,330
2019-05-01,300
2019-06-01,288
2019-07-01,273
2019-08-01,332
2019-09-01,327
2019-10-01,338
2019-11-01,377
2019-12-01,311
2019-13-01,279
2019-14-01,301
2019-15-01,314
2019-16-01,324
2019-17-01,316
2019-18-01,379
2019-19-01,334
2019-20-01,273
2019-21-01,323
2019-22-01,348
2019-23-01,300
2019-24-01,332
2019-25-01,352
2019-26-01,338
2019-27-01,277
2019-28-01,307
2019-29-01,324
2019-30-01,305
2019-31-01,364
2019-01-02,350
2019-02-02,317
2019-03-02,274
2019-04-02,285
2019-05-02,320
2019-06-02,315
2019-07-02,322
2019-08-02,337
2019-09-02,311
2019-10-02,275
2019-11-02,303
2019-12-02,303
2019-13-02,328
2019-14-02,315
2019-15-02,328
2019-16-02,294
2019-17-02,237
2019-18-02,329
2019-19-02,330
2019-20-02,321
2019-21-02,350
2019-22-02,351
2019-23-02,298
2019-24-02,330
2019-25-02,325
2019-26-02,322
2019-27-02,324
2019-28-02,329
2019-01-03,361
2019-02-03,305
2019-03-03,269
2019-04-03,300
2019-05-03,305
2019-06-03,301
2019-07-03,348
2019-08-03,340
2019-09-03,337
2019-10-03,291
2019-11-03,312
2019-12-03,307
2019-13-03,327
2019-14-03,360
2019-15-03,335
2019-16-03,382
2019-17-03,295
2019-18-03,331
2019-19-03,338
2019-20-03,333
2019-21-03,329
2019-22-03,366
2019-23-03,319
2019-24-03,324
2019-25-03,327
2019-26-03,307
2019-27-03,310
2019-28-03,348
2019-29-03,357
2019-30-03,312
2019-31-03,249
2019-01-04,331
2019-02-04,350
2019-03-04,348
2019-04-04,374
2019-05-04,371
2019-06-04,329
2019-07-04,308
2019-08-04,325
2019-09-04,328
2019-10-04,327
2019-11-04,379
2019-12-04,344
2019-13-04,366
2019-14-04,301
2019-15-04,324
2019-16-04,336
2019-17-04,352
2019-18-04,394
2019-19-04,356
2019-20-04,300
2019-21-04,282
2019-22-04,305
2019-23-04,344
2019-24-04,346
2019-25-04,363
2019-26-04,397
2019-27-04,355
2019-28-04,308
2019-29-04,345
2019-30-04,346
2019-01-05,351
2019-02-05,383
2019-03-05,398
2019-04-05,346
2019-05-05,321
2019-06-05,365
2019-07-05,328
2019-08-05,346
2019-09-05,373
2019-10-05,403
2019-11-05,325
2019-12-05,274
2019-13-05,320
2019-14-05,316
2019-15-05,334
2019-16-05,358
2019-17-05,405
2019-18-05,335
2019-19-05,294
2019-20-05,356
2019-21-05,322
