Date,number
2019-01-01,334
2019-02-01,319
2019-03-01,324
2019-04-01,354
2019-05-01,319
2019-06-01,328
2019-07-01,298
2019-08-01,342
2019-09-01,376
2019-10-01,396
2019-11-01,410
2019-12-01,377
2019-13-01,324
2019-14-01,366
2019-15-01,385
2019-16-01,345
2019-17-01,353
2019-18-01,397
2019-19-01,362
2019-20-01,323
2019-21-01,366
2019-22-01,397
2019-23-01,370
2019-24-01,387
2019-25-01,421
2019-26-01,382
2019-27-01,386
2019-28-01,387
2019-29-01,427
2019-30-01,389
2019-31-01,413
2019-01-02,400
2019-02-02,399
2019-03-02,374
2019-04-02,412
2019-05-02,442
2019-06-02,408
2019-07-02,431
2019-08-02,440
2019-09-02,413
2019-10-02,378
2019-11-02,393
2019-12-02,406
2019-13-02,414
2019-14-02,372
2019-15-02,441
2019-16-02,392
2019-17-02,392
2019-18-02,405
2019-19-02,420
2019-20-02,433
2019-21-02,415
2019-22-02,462
2019-23-02,420
2019-24-02,355
2019-25-02,404
2019-26-02,446
2019-27-02,483
2019-28-02,410
2019-01-03,489
2019-02-03,406
2019-03-03,380
2019-04-03,440
2019-05-03,446
2019-06-03,429
2019-07-03,421
2019-08-03,391
2019-09-03,405
2019-10-03,370
2019-11-03,425
2019-12-03,447
2019-13-03,453
2019-14-03,405
2019-15-03,430
2019-16-03,436
2019-17-03,357
2019-18-03,421
2019-19-03,412
2019-20-03,449
2019-21-03,413
2019-22-03,434
2019-23-03,465
2019-24-03,394
2019-25-03,417
2019-26-03,410
2019-27-03,430
2019-28-03,465
2019-29-03,463
2019-30-03,446
2019-31-03,354
2019-01-04,439
2019-02-04,466
2019-03-04,409
2019-04-04,427
2019-05-04,442
2019-06-04,496
2019-07-04,424
2019-08-04,435
2019-09-04,490
2019-10-04,457
2019-11-04,394
2019-12-04,423
2019-13-04,445
2019-14-04,409
2019-15-04,401
2019-16-04,413
2019-17-04,408
2019-18-04,476
2019-19-04,401
2019-20-04,361
2019-21-04,327
2019-22-04,457
2019-23-04,564
2019-24-04,570
2019-25-04,563
2019-26-04,589
2019-27-04,599
2019-28-04,533
2019-29-04,577
2019-30-04,566
2019-01-05,643
2019-02-05,606
2019-03-05,600
2019-04-05,589
2019-05-05,481
2019-06-05,506
2019-07-05,520
2019-08-05,538
2019-09-05,550
2019-10-05,599
2019-11-05,463
2019-12-05,438
2019-13-05,507
2019-14-05,517
2019-15-05,497
2019-16-05,539
2019-17-05,589
2019-18-05,500
2019-19-05,424
2019-20-05,513
2019-21-05,544
2019-22-05,487
2019-23-05,556
2019-24-05,589
2019-25-05,541
2019-26-05,437
2019-27-05,504
2019-28-05,566
2019-29-05,528
2019-30-05,556
2019-31-05,549
2019-01-06,478
2019-02-06,506
2019-03-06,507
2019-04-06,499
2019-05-06,547
2019-06-06,554
2019-07-06,565
2019-08-06,550
2019-09-06,530
2019-10-06,586
2019-11-06,521
2019-12-06,600
2019-13-06,569
2019-14-06,632
2019-15-06,547
2019-16-06,543
2019-17-06,559
2019-18-06,506
2019-19-06,512
2019-20-06,535
2019-21-06,569
2019-22-06,512
2019-23-06,444
2019-24-06,511
2019-25-06,507
2019-26-06,541
2019-27-06,518
2019-28-06,549
2019-29-06,488
2019-30-06,418
2019-01-07,526
2019-02-07,538
2019-03-07,528
2019-04-07,476
2019-05-07,495
2019-06-07,447
2019-07-07,413
2019-08-07,473
2019-09-07,480
2019-10-07,472
2019-11-07,496
2019-12-07,506
2019-13-07,486
2019-14-07,405
2019-15-07,510
2019-16-07,575
2019-17-07,523
2019-18-07,507
2019-19-07,503
2019-20-07,486
2019-21-07,482
2019-22-07,470
2019-23-07,504
2019-24-07,511
