Date,number
2019-01-01,143
2019-02-01,168
2019-03-01,173
2019-04-01,190
2019-05-01,190
2019-06-01,164
2019-07-01,145
2019-08-01,199
2019-09-01,197
2019-10-01,182
2019-11-01,211
2019-12-01,217
2019-13-01,141
2019-14-01,212
2019-15-01,210
2019-16-01,209
2019-17-01,214
2019-18-01,211
2019-19-01,216
2019-20-01,185
2019-21-01,193
2019-22-01,207
2019-23-01,208
2019-24-01,201
2019-25-01,219
2019-26-01,205
2019-27-01,163
2019-28-01,201
2019-29-01,206
2019-30-01,207
2019-31-01,201
2019-01-02,215
2019-02-02,185
2019-03-02,153
2019-04-02,190
2019-05-02,194
2019-06-02,193
2019-07-02,218
2019-08-02,205
2019-09-02,197
2019-10-02,179
2019-11-02,194
2019-12-02,191
2019-13-02,219
2019-14-02,220
2019-15-02,215
2019-16-02,194
2019-17-02,188
2019-18-02,193
2019-19-02,220
2019-20-02,186
2019-21-02,202
2019-22-02,186
2019-23-02,180
2019-24-02,163
2019-25-02,200
2019-26-02,197
2019-27-02,211
2019-28-02,187
2019-01-03,241
2019-02-03,172
2019-03-03,178
2019-04-03,194
2019-05-03,195
2019-06-03,190
2019-07-03,201
2019-08-03,216
2019-09-03,180
2019-10-03,193
2019-11-03,190
2019-12-03,202
2019-13-03,209
2019-14-03,223
2019-15-03,236
2019-16-03,193
2019-17-03,180
2019-18-03,200
2019-19-03,197
2019-20-03,194
2019-21-03,226
2019-22-03,247
2019-23-03,225
2019-24-03,207
2019-25-03,227
2019-26-03,230
2019-27-03,219
2019-28-03,239
2019-29-03,228
2019-30-03,209
2019-31-03,197
2019-01-04,227
2019-02-04,191
2019-03-04,208
2019-04-04,199
2019-05-04,215
2019-06-04,182
2019-07-04,166
2019-08-04,219
2019-09-04,209
2019-10-04,200
2019-11-04,194
2019-12-04,222
2019-13-04,184
2019-14-04,168
2019-15-04,193
2019-16-04,198
2019-17-04,203
2019-18-04,226
2019-19-04,205
2019-20-04,198
2019-21-04,178
2019-22-04,259
2019-23-04,210
2019-24-04,228
2019-25-04,230
2019-26-04,262
2019-27-04,238
2019-28-04,204
2019-29-04,216
2019-30-04,231
2019-01-05,229
2019-02-05,242
2019-03-05,250
2019-04-05,238
2019-05-05,212
2019-06-05,235
2019-07-05,217
2019-08-05,209
2019-09-05,216
2019-10-05,232
2019-11-05,221
2019-12-05,207
2019-13-05,209
2019-14-05,216
2019-15-05,222
2019-16-05,231
2019-17-05,243
2019-18-05,191
2019-19-05,177
2019-20-05,222
2019-21-05,244
2019-22-05,247
2019-23-05,215
2019-24-05,242
2019-25-05,222
2019-26-05,174
