Date,number
2019-01-01,102
2019-02-01,129
2019-03-01,113
2019-04-01,125
2019-05-01,114
2019-06-01,111
2019-07-01,105
2019-08-01,122
2019-09-01,135
2019-10-01,121
2019-11-01,150
2019-12-01,135
2019-13-01,115
2019-14-01,132
2019-15-01,110
2019-16-01,134
2019-17-01,134
2019-18-01,136
2019-19-01,139
2019-20-01,125
2019-21-01,132
2019-22-01,117
2019-23-01,108
2019-24-01,124
2019-25-01,115
2019-26-01,115
2019-27-01,88
2019-28-01,118
2019-29-01,126
2019-30-01,109
2019-31-01,125
2019-01-02,123
2019-02-02,110
2019-03-02,103
2019-04-02,118
2019-05-02,116
2019-06-02,129
2019-07-02,154
2019-08-02,150
2019-09-02,132
2019-10-02,118
2019-11-02,131
2019-12-02,146
2019-13-02,167
2019-14-02,152
2019-15-02,155
2019-16-02,119
2019-17-02,120
2019-18-02,120
2019-19-02,138
2019-20-02,143
2019-21-02,150
2019-22-02,152
2019-23-02,121
2019-24-02,106
2019-25-02,162
2019-26-02,130
2019-27-02,134
2019-28-02,129
2019-01-03,145
2019-02-03,129
2019-03-03,113
2019-04-03,132
2019-05-03,138
2019-06-03,123
2019-07-03,155
2019-08-03,151
2019-09-03,138
2019-10-03,117
2019-11-03,135
2019-12-03,114
2019-13-03,135
2019-14-03,135
2019-15-03,152
2019-16-03,142
2019-17-03,111
2019-18-03,121
2019-19-03,149
2019-20-03,150
2019-21-03,141
2019-22-03,144
2019-23-03,124
2019-24-03,113
2019-25-03,125
2019-26-03,126
2019-27-03,135
2019-28-03,128
2019-29-03,143
2019-30-03,117
2019-31-03,112
2019-01-04,136
2019-02-04,129
2019-03-04,133
2019-04-04,142
2019-05-04,140
2019-06-04,130
2019-07-04,116
2019-08-04,134
2019-09-04,150
2019-10-04,139
2019-11-04,145
2019-12-04,131
2019-13-04,144
2019-14-04,119
2019-15-04,149
2019-16-04,124
2019-17-04,140
2019-18-04,140
2019-19-04,136
2019-20-04,135
2019-21-04,124
2019-22-04,161
2019-23-04,169
2019-24-04,147
2019-25-04,159
2019-26-04,173
2019-27-04,142
2019-28-04,142
2019-29-04,145
2019-30-04,167
2019-01-05,177
2019-02-05,173
2019-03-05,199
2019-04-05,162
2019-05-05,155
2019-06-05,167
2019-07-05,199
2019-08-05,202
2019-09-05,193
2019-10-05,198
2019-11-05,211
2019-12-05,190
2019-13-05,201
2019-14-05,203
2019-15-05,193
2019-16-05,205
2019-17-05,198
2019-18-05,188
2019-19-05,170
2019-20-05,191
2019-21-05,188
2019-22-05,197
2019-23-05,192
2019-24-05,190
2019-25-05,183
2019-26-05,158
2019-27-05,166
2019-28-05,180
2019-29-05,192
2019-30-05,178
2019-31-05,188
2019-01-06,194
2019-02-06,193
2019-03-06,202
2019-04-06,181
2019-05-06,195
2019-06-06,186
2019-07-06,199
2019-08-06,194
2019-09-06,182
2019-10-06,185
2019-11-06,179
2019-12-06,167
2019-13-06,192
2019-14-06,216
2019-15-06,219
2019-16-06,205
2019-17-06,227
2019-18-06,209
2019-19-06,197
2019-20-06,210
2019-21-06,211
2019-22-06,194
2019-23-06,201
2019-24-06,219
2019-25-06,198
2019-26-06,190
2019-27-06,209
2019-28-06,184
2019-29-06,178
2019-30-06,165
2019-01-07,181
2019-02-07,199
2019-03-07,228
2019-04-07,150
2019-05-07,209
2019-06-07,194
2019-07-07,158
2019-08-07,208
2019-09-07,167
2019-10-07,174
2019-11-07,158
2019-12-07,192
2019-13-07,153
2019-14-07,156
2019-15-07,174
2019-16-07,180
2019-17-07,179
2019-18-07,187
2019-19-07,180
2019-20-07,209
2019-21-07,155
2019-22-07,164
2019-23-07,155
2019-24-07,191
2019-25-07,201
2019-26-07,200
2019-27-07,202
2019-28-07,175
2019-29-07,192
2019-30-07,174
2019-31-07,174
2019-01-08,184
2019-02-08,164
2019-03-08,160
2019-04-08,141
2019-05-08,169
2019-06-08,163
2019-07-08,173
2019-08-08,164
2019-09-08,203
2019-10-08,171
2019-11-08,188
2019-12-08,227
2019-13-08,186
2019-14-08,236
2019-15-08,200
2019-16-08,232
2019-17-08,192
2019-18-08,177
2019-19-08,202
2019-20-08,202
2019-21-08,194
2019-22-08,228
2019-23-08,220
2019-24-08,201
2019-25-08,166
2019-26-08,208
2019-27-08,192
2019-28-08,203
2019-29-08,228
2019-30-08,232
2019-31-08,201
2019-01-09,153
