Date,number
2019-01-01,282
2019-02-01,361
2019-03-01,326
2019-04-01,367
2019-05-01,291
2019-06-01,292
2019-07-01,295
2019-08-01,351
2019-09-01,356
2019-10-01,358
2019-11-01,392
2019-12-01,334
2019-13-01,297
2019-14-01,350
2019-15-01,356
2019-16-01,352
2019-17-01,329
2019-18-01,355
2019-19-01,305
2019-20-01,292
2019-21-01,316
2019-22-01,320
2019-23-01,359
2019-24-01,298
2019-25-01,339
2019-26-01,317
2019-27-01,284
2019-28-01,343
2019-29-01,326
2019-30-01,322
2019-31-01,331
2019-01-02,336
2019-02-02,306
2019-03-02,269
2019-04-02,331
2019-05-02,316
2019-06-02,344
2019-07-02,330
2019-08-02,334
2019-09-02,352
2019-10-02,310
2019-11-02,325
2019-12-02,334
2019-13-02,358
2019-14-02,356
2019-15-02,400
2019-16-02,332
2019-17-02,286
2019-18-02,338
2019-19-02,345
2019-20-02,354
2019-21-02,362
2019-22-02,381
2019-23-02,341
2019-24-02,306
2019-25-02,354
2019-26-02,349
2019-27-02,362
2019-28-02,357
2019-01-03,406
2019-02-03,354
2019-03-03,322
2019-04-03,379
2019-05-03,365
2019-06-03,380
2019-07-03,421
2019-08-03,381
2019-09-03,337
2019-10-03,330
2019-11-03,370
2019-12-03,360
2019-13-03,396
2019-14-03,401
2019-15-03,445
2019-16-03,391
2019-17-03,343
2019-18-03,379
2019-19-03,367
2019-20-03,364
2019-21-03,378
2019-22-03,372
2019-23-03,365
2019-24-03,306
2019-25-03,378
2019-26-03,352
2019-27-03,354
2019-28-03,355
2019-29-03,350
2019-30-03,314
2019-31-03,302
2019-01-04,389
2019-02-04,355
2019-03-04,410
2019-04-04,400
2019-05-04,402
2019-06-04,384
2019-07-04,342
2019-08-04,375
2019-09-04,404
2019-10-04,386
2019-11-04,412
2019-12-04,428
2019-13-04,345
2019-14-04,333
2019-15-04,418
2019-16-04,402
2019-17-04,402
2019-18-04,409
2019-19-04,391
2019-20-04,380
2019-21-04,349
2019-22-04,365
2019-23-04,379
2019-24-04,403
2019-25-04,412
2019-26-04,430
2019-27-04,353
2019-28-04,343
2019-29-04,368
2019-30-04,397
2019-01-05,421
2019-02-05,403
2019-03-05,461
2019-04-05,392
2019-05-05,348
2019-06-05,386
2019-07-05,372
2019-08-05,393
2019-09-05,385
2019-10-05,407
2019-11-05,367
2019-12-05,340
2019-13-05,402
2019-14-05,406
2019-15-05,387
2019-16-05,407
2019-17-05,441
2019-18-05,372
2019-19-05,319
2019-20-05,354
2019-21-05,387
2019-22-05,391
2019-23-05,407
2019-24-05,394
2019-25-05,359
2019-26-05,307
2019-27-05,345
2019-28-05,396
2019-29-05,405
2019-30-05,378
2019-31-05,430
2019-01-06,380
2019-02-06,340
2019-03-06,375
2019-04-06,383
2019-05-06,403
2019-06-06,400
2019-07-06,402
2019-08-06,362
2019-09-06,342
2019-10-06,387
2019-11-06,379
2019-12-06,366
2019-13-06,375
2019-14-06,391
2019-15-06,377
2019-16-06,316
2019-17-06,362
2019-18-06,375
2019-19-06,398
2019-20-06,386
2019-21-06,405
2019-22-06,334
2019-23-06,308
2019-24-06,360
2019-25-06,377
2019-26-06,338
2019-27-06,366
2019-28-06,404
2019-29-06,328
2019-30-06,301
2019-01-07,362
2019-02-07,343
2019-03-07,377
2019-04-07,285
2019-05-07,346
2019-06-07,338
2019-07-07,316
2019-08-07,374
2019-09-07,392
2019-10-07,352
2019-11-07,390
2019-12-07,386
2019-13-07,334
2019-14-07,304
2019-15-07,378
2019-16-07,355
2019-17-07,362
2019-18-07,366
2019-19-07,405
2019-20-07,376
2019-21-07,346
2019-22-07,363
2019-23-07,369
2019-24-07,380
2019-25-07,389
2019-26-07,404
2019-27-07,333
2019-28-07,305
2019-29-07,398
2019-30-07,364
2019-31-07,384
2019-01-08,409
2019-02-08,420
2019-03-08,387
2019-04-08,345
2019-05-08,410
2019-06-08,388
2019-07-08,381
2019-08-08,406
2019-09-08,433
2019-10-08,371
2019-11-08,375
2019-12-08,428
2019-13-08,446
2019-14-08,462
2019-15-08,452
2019-16-08,507
2019-17-08,465
2019-18-08,403
2019-19-08,460
2019-20-08,408
2019-21-08,439
2019-22-08,456
2019-23-08,467
2019-24-08,395
2019-25-08,404
2019-26-08,413
2019-27-08,423
2019-28-08,482
2019-29-08,457
2019-30-08,457
2019-31-08,423
2019-01-09,396
2019-02-09,362
2019-03-09,442
2019-04-09,465
2019-05-09,291
2019-06-09,428
2019-07-09,424
2019-08-09,381
2019-09-09,451
2019-10-09,455
2019-11-09,461
2019-12-09,438
2019-13-09,449
2019-14-09,432
2019-15-09,391
2019-16-09,416
2019-17-09,455
2019-18-09,473
2019-19-09,439
2019-20-09,491
2019-21-09,431
