Date,number
2019-01-01,118
2019-02-01,118
2019-03-01,118
2019-04-01,141
2019-05-01,125
2019-06-01,150
2019-07-01,132
2019-08-01,132
2019-09-01,133
2019-10-01,123
2019-11-01,140
2019-12-01,150
2019-13-01,137
2019-14-01,137
2019-15-01,140
2019-16-01,143
2019-17-01,147
2019-18-01,186
2019-19-01,158
2019-20-01,140
2019-21-01,153
2019-22-01,152
2019-23-01,157
2019-24-01,157
2019-25-01,175
2019-26-01,151
2019-27-01,150
2019-28-01,146
2019-29-01,139
2019-30-01,149
2019-31-01,149
2019-01-02,156
2019-02-02,140
2019-03-02,126
2019-04-02,150
2019-05-02,158
2019-06-02,152
2019-07-02,158
2019-08-02,171
2019-09-02,135
2019-10-02,156
2019-11-02,145
2019-12-02,158
2019-13-02,152
2019-14-02,154
2019-15-02,165
2019-16-02,139
2019-17-02,140
2019-18-02,139
2019-19-02,166
2019-20-02,163
2019-21-02,154
2019-22-02,165
2019-23-02,146
2019-24-02,133
2019-25-02,154
2019-26-02,139
2019-27-02,150
2019-28-02,152
2019-01-03,154
2019-02-03,127
2019-03-03,139
2019-04-03,154
2019-05-03,140
2019-06-03,132
2019-07-03,136
2019-08-03,151
2019-09-03,141
2019-10-03,126
2019-11-03,141
2019-12-03,128
2019-13-03,137
2019-14-03,142
2019-15-03,147
2019-16-03,134
2019-17-03,125
2019-18-03,145
2019-19-03,148
2019-20-03,136
2019-21-03,130
2019-22-03,136
2019-23-03,118
2019-24-03,130
2019-25-03,127
2019-26-03,131
2019-27-03,138
2019-28-03,158
2019-29-03,140
2019-30-03,135
2019-31-03,135
2019-01-04,147
2019-02-04,166
2019-03-04,160
2019-04-04,174
2019-05-04,173
2019-06-04,158
2019-07-04,172
2019-08-04,147
2019-09-04,159
2019-10-04,159
2019-11-04,154
2019-12-04,161
2019-13-04,171
2019-14-04,178
2019-15-04,151
2019-16-04,166
2019-17-04,148
2019-18-04,152
2019-19-04,177
2019-20-04,169
2019-21-04,155
2019-22-04,162
2019-23-04,171
2019-24-04,161
2019-25-04,202
2019-26-04,176
2019-27-04,186
2019-28-04,178
2019-29-04,182
2019-30-04,167
2019-01-05,154
2019-02-05,173
2019-03-05,166
2019-04-05,169
2019-05-05,167
2019-06-05,161
2019-07-05,153
2019-08-05,182
2019-09-05,173
2019-10-05,175
2019-11-05,198
2019-12-05,184
2019-13-05,150
2019-14-05,157
2019-15-05,160
2019-16-05,171
2019-17-05,165
2019-18-05,151
2019-19-05,158
2019-20-05,171
2019-21-05,168
2019-22-05,134
2019-23-05,151
2019-24-05,158
2019-25-05,159
2019-26-05,150
2019-27-05,126
2019-28-05,157
2019-29-05,151
2019-30-05,161
2019-31-05,166
2019-01-06,152
2019-02-06,139
2019-03-06,153
2019-04-06,162
2019-05-06,175
2019-06-06,169
2019-07-06,159
2019-08-06,154
2019-09-06,180
2019-10-06,152
2019-11-06,152
2019-12-06,160
2019-13-06,146
2019-14-06,166
2019-15-06,161
2019-16-06,153
2019-17-06,147
2019-18-06,140
2019-19-06,154
2019-20-06,148
2019-21-06,153
2019-22-06,163
2019-23-06,133
2019-24-06,149
2019-25-06,188
2019-26-06,144
2019-27-06,170
2019-28-06,151
2019-29-06,171
2019-30-06,140
2019-01-07,161
2019-02-07,164
2019-03-07,171
