Date,number
2019-01-01,273
2019-02-01,315
2019-03-01,325
2019-04-01,296
2019-05-01,307
2019-06-01,263
2019-07-01,282
2019-08-01,324
2019-09-01,310
2019-10-01,322
2019-11-01,324
2019-12-01,312
2019-13-01,277
2019-14-01,299
2019-15-01,303
2019-16-01,306
2019-17-01,301
2019-18-01,318
2019-19-01,270
2019-20-01,254
2019-21-01,259
2019-22-01,307
2019-23-01,311
2019-24-01,327
2019-25-01,349
2019-26-01,297
2019-27-01,315
2019-28-01,305
2019-29-01,298
2019-30-01,327
2019-31-01,290
2019-01-02,327
2019-02-02,281
2019-03-02,277
2019-04-02,298
2019-05-02,289
2019-06-02,291
2019-07-02,291
2019-08-02,318
2019-09-02,302
2019-10-02,257
2019-11-02,252
2019-12-02,305
2019-13-02,276
2019-14-02,299
2019-15-02,260
2019-16-02,263
2019-17-02,255
2019-18-02,277
2019-19-02,283
2019-20-02,307
2019-21-02,300
2019-22-02,304
2019-23-02,274
2019-24-02,260
2019-25-02,272
2019-26-02,284
2019-27-02,283
2019-28-02,311
2019-01-03,292
2019-02-03,273
2019-03-03,253
2019-04-03,288
2019-05-03,267
2019-06-03,277
2019-07-03,310
2019-08-03,291
2019-09-03,300
2019-10-03,278
2019-11-03,282
2019-12-03,274
2019-13-03,291
2019-14-03,273
2019-15-03,299
2019-16-03,285
2019-17-03,274
2019-18-03,287
2019-19-03,293
2019-20-03,294
2019-21-03,278
2019-22-03,293
2019-23-03,293
2019-24-03,272
2019-25-03,297
2019-26-03,304
2019-27-03,296
2019-28-03,299
2019-29-03,305
2019-30-03,305
2019-31-03,281
2019-01-04,281
2019-02-04,300
2019-03-04,324
2019-04-04,292
2019-05-04,312
2019-06-04,304
2019-07-04,253
2019-08-04,289
2019-09-04,305
2019-10-04,325
2019-11-04,309
2019-12-04,336
2019-13-04,317
2019-14-04,272
2019-15-04,278
2019-16-04,261
2019-17-04,277
2019-18-04,264
2019-19-04,279
2019-20-04,307
2019-21-04,260
2019-22-04,297
2019-23-04,345
2019-24-04,296
2019-25-04,342
2019-26-04,342
2019-27-04,280
2019-28-04,267
2019-29-04,266
2019-30-04,319
2019-01-05,310
2019-02-05,341
2019-03-05,391
2019-04-05,344
2019-05-05,278
2019-06-05,324
2019-07-05,334
2019-08-05,312
2019-09-05,339
2019-10-05,338
2019-11-05,297
2019-12-05,327
2019-13-05,329
2019-14-05,332
2019-15-05,357
2019-16-05,328
2019-17-05,340
2019-18-05,277
2019-19-05,263
2019-20-05,307
2019-21-05,327
2019-22-05,312
2019-23-05,322
2019-24-05,348
2019-25-05,309
2019-26-05,298
2019-27-05,266
2019-28-05,333
2019-29-05,321
2019-30-05,320
2019-31-05,319
2019-01-06,299
2019-02-06,301
2019-03-06,315
2019-04-06,317
2019-05-06,298
2019-06-06,318
2019-07-06,357
2019-08-06,344
2019-09-06,286
2019-10-06,314
2019-11-06,324
2019-12-06,289
2019-13-06,307
2019-14-06,332
2019-15-06,342
2019-16-06,325
2019-17-06,327
2019-18-06,335
2019-19-06,350
2019-20-06,364
2019-21-06,350
2019-22-06,332
2019-23-06,331
2019-24-06,307
2019-25-06,303
2019-26-06,338
2019-27-06,347
2019-28-06,331
2019-29-06,292
2019-30-06,297
2019-01-07,325
2019-02-07,330
2019-03-07,324
2019-04-07,284
2019-05-07,329
2019-06-07,335
2019-07-07,303
2019-08-07,338
2019-09-07,344
2019-10-07,329
2019-11-07,347
2019-12-07,348
2019-13-07,351
2019-14-07,329
2019-15-07,349
2019-16-07,345
2019-17-07,342
2019-18-07,323
2019-19-07,334
2019-20-07,310
2019-21-07,300
2019-22-07,315
2019-23-07,309
2019-24-07,289
