Date,number
2019-01-01,301
2019-02-01,358
2019-03-01,377
2019-04-01,426
2019-05-01,383
2019-06-01,337
2019-07-01,336
2019-08-01,418
2019-09-01,395
2019-10-01,398
2019-11-01,460
2019-12-01,401
2019-13-01,335
2019-14-01,393
2019-15-01,404
2019-16-01,412
2019-17-01,398
2019-18-01,479
2019-19-01,384
2019-20-01,362
2019-21-01,413
2019-22-01,386
2019-23-01,393
2019-24-01,417
2019-25-01,478
2019-26-01,421
2019-27-01,361
2019-28-01,421
2019-29-01,304
2019-30-01,374
2019-31-01,408
2019-01-02,476
2019-02-02,418
2019-03-02,362
2019-04-02,425
2019-05-02,426
2019-06-02,402
2019-07-02,447
2019-08-02,455
2019-09-02,385
2019-10-02,330
2019-11-02,420
2019-12-02,389
2019-13-02,420
2019-14-02,428
2019-15-02,451
2019-16-02,420
2019-17-02,334
2019-18-02,409
2019-19-02,470
2019-20-02,441
2019-21-02,449
2019-22-02,434
2019-23-02,376
2019-24-02,363
2019-25-02,437
2019-26-02,421
2019-27-02,431
2019-28-02,442
2019-01-03,461
2019-02-03,420
2019-03-03,374
2019-04-03,444
2019-05-03,448
2019-06-03,471
2019-07-03,468
2019-08-03,476
2019-09-03,442
2019-10-03,417
2019-11-03,452
2019-12-03,395
2019-13-03,416
2019-14-03,429
2019-15-03,494
2019-16-03,420
2019-17-03,431
2019-18-03,429
2019-19-03,452
2019-20-03,439
2019-21-03,435
2019-22-03,456
2019-23-03,455
2019-24-03,400
2019-25-03,405
2019-26-03,418
2019-27-03,430
2019-28-03,453
2019-29-03,490
2019-30-03,439
2019-31-03,400
2019-01-04,451
2019-02-04,454
2019-03-04,445
2019-04-04,453
2019-05-04,475
2019-06-04,436
2019-07-04,425
2019-08-04,445
2019-09-04,480
2019-10-04,465
2019-11-04,472
2019-12-04,534
2019-13-04,439
2019-14-04,406
2019-15-04,490
2019-16-04,479
2019-17-04,481
2019-18-04,494
2019-19-04,487
2019-20-04,399
2019-21-04,346
2019-22-04,460
2019-23-04,466
2019-24-04,490
2019-25-04,495
2019-26-04,546
2019-27-04,486
2019-28-04,430
2019-29-04,444
2019-30-04,435
2019-01-05,527
2019-02-05,519
2019-03-05,585
2019-04-05,506
2019-05-05,451
2019-06-05,510
2019-07-05,550
2019-08-05,524
2019-09-05,543
2019-10-05,609
2019-11-05,532
2019-12-05,440
2019-13-05,558
2019-14-05,578
2019-15-05,559
2019-16-05,554
2019-17-05,573
2019-18-05,550
2019-19-05,496
2019-20-05,489
2019-21-05,494
2019-22-05,511
2019-23-05,502
2019-24-05,521
2019-25-05,456
2019-26-05,478
2019-27-05,422
2019-28-05,510
2019-29-05,478
2019-30-05,514
2019-31-05,539
2019-01-06,506
2019-02-06,465
2019-03-06,522
2019-04-06,556
2019-05-06,563
2019-06-06,547
2019-07-06,576
2019-08-06,517
2019-09-06,463
2019-10-06,553
2019-11-06,533
2019-12-06,543
2019-13-06,501
2019-14-06,540
2019-15-06,528
2019-16-06,470
2019-17-06,546
2019-18-06,520
2019-19-06,535
2019-20-06,553
2019-21-06,642
2019-22-06,569
2019-23-06,502
2019-24-06,509
