Date,number
2019-01-01,248
2019-02-01,311
2019-03-01,293
2019-04-01,330
2019-05-01,312
2019-06-01,279
2019-07-01,293
2019-08-01,306
2019-09-01,386
2019-10-01,366
2019-11-01,371
2019-12-01,359
2019-13-01,294
2019-14-01,346
2019-15-01,327
2019-16-01,369
2019-17-01,354
2019-18-01,373
2019-19-01,344
2019-20-01,301
2019-21-01,347
2019-22-01,349
2019-23-01,369
2019-24-01,350
2019-25-01,373
2019-26-01,365
2019-27-01,314
2019-28-01,329
2019-29-01,311
2019-30-01,328
2019-31-01,367
2019-01-02,355
2019-02-02,328
2019-03-02,309
2019-04-02,346
2019-05-02,350
2019-06-02,349
2019-07-02,327
2019-08-02,354
2019-09-02,364
2019-10-02,296
2019-11-02,311
2019-12-02,325
2019-13-02,371
2019-14-02,320
2019-15-02,353
2019-16-02,349
2019-17-02,289
2019-18-02,325
2019-19-02,334
2019-20-02,339
2019-21-02,329
2019-22-02,336
2019-23-02,331
2019-24-02,292
2019-25-02,307
2019-26-02,304
2019-27-02,319
2019-28-02,300
2019-01-03,339
2019-02-03,320
2019-03-03,286
2019-04-03,306
2019-05-03,296
2019-06-03,324
2019-07-03,314
2019-08-03,334
2019-09-03,315
2019-10-03,295
2019-11-03,320
2019-12-03,328
2019-13-03,329
2019-14-03,291
2019-15-03,367
2019-16-03,328
2019-17-03,296
2019-18-03,340
2019-19-03,322
2019-20-03,327
2019-21-03,325
2019-22-03,358
2019-23-03,356
2019-24-03,287
2019-25-03,346
2019-26-03,323
2019-27-03,322
2019-28-03,318
2019-29-03,320
2019-30-03,316
2019-31-03,299
2019-01-04,309
2019-02-04,307
2019-03-04,326
2019-04-04,336
2019-05-04,347
2019-06-04,352
2019-07-04,303
2019-08-04,315
2019-09-04,327
2019-10-04,346
2019-11-04,337
2019-12-04,331
2019-13-04,326
2019-14-04,295
2019-15-04,369
2019-16-04,333
2019-17-04,357
2019-18-04,338
2019-19-04,341
2019-20-04,342
2019-21-04,327
2019-22-04,344
2019-23-04,355
2019-24-04,327
2019-25-04,340
2019-26-04,361
2019-27-04,360
2019-28-04,337
2019-29-04,335
2019-30-04,309
2019-01-05,325
2019-02-05,331
2019-03-05,355
2019-04-05,356
2019-05-05,308
2019-06-05,335
2019-07-05,298
2019-08-05,311
2019-09-05,300
2019-10-05,357
2019-11-05,310
2019-12-05,309
2019-13-05,329
2019-14-05,303
2019-15-05,320
2019-16-05,318
2019-17-05,311
2019-18-05,340
2019-19-05,282
2019-20-05,250
2019-21-05,272
2019-22-05,293
2019-23-05,307
2019-24-05,313
2019-25-05,290
2019-26-05,311
2019-27-05,269
2019-28-05,307
2019-29-05,284
2019-30-05,308
2019-31-05,310
2019-01-06,279
2019-02-06,280
2019-03-06,315
2019-04-06,290
2019-05-06,348
2019-06-06,312
2019-07-06,354
2019-08-06,328
2019-09-06,306
2019-10-06,305
2019-11-06,296
2019-12-06,299
2019-13-06,297
2019-14-06,325
2019-15-06,322
2019-16-06,285
2019-17-06,311
2019-18-06,292
2019-19-06,313
2019-20-06,334
2019-21-06,332
2019-22-06,314
2019-23-06,288
2019-24-06,290
2019-25-06,295
2019-26-06,278
2019-27-06,293
2019-28-06,316
2019-29-06,291
2019-30-06,275
2019-01-07,288
2019-02-07,289
2019-03-07,280
2019-04-07,215
2019-05-07,294
2019-06-07,272
2019-07-07,251
2019-08-07,271
2019-09-07,271
2019-10-07,275
2019-11-07,274
2019-12-07,287
2019-13-07,268
2019-14-07,245
2019-15-07,278
2019-16-07,278
2019-17-07,279
2019-18-07,291
2019-19-07,296
2019-20-07,282
2019-21-07,257
2019-22-07,262
2019-23-07,252
2019-24-07,260
2019-25-07,284
2019-26-07,269
2019-27-07,254
2019-28-07,246
2019-29-07,239
2019-30-07,267
2019-31-07,265
2019-01-08,263
2019-02-08,319
2019-03-08,298
2019-04-08,261
2019-05-08,267
2019-06-08,287
2019-07-08,272
2019-08-08,278
2019-09-08,303
2019-10-08,300
2019-11-08,257
2019-12-08,261
2019-13-08,295
2019-14-08,315
2019-15-08,297
2019-16-08,311
2019-17-08,279
2019-18-08,265
2019-19-08,270
2019-20-08,289
2019-21-08,288
2019-22-08,279
2019-23-08,287
2019-24-08,275
2019-25-08,230
2019-26-08,252
2019-27-08,254
2019-28-08,259
2019-29-08,282
2019-30-08,293
2019-31-08,266
2019-01-09,270
2019-02-09,259
2019-03-09,279
2019-04-09,291
2019-05-09,329
2019-06-09,344
2019-07-09,290
2019-08-09,257
2019-09-09,319
2019-10-09,298
2019-11-09,291
2019-12-09,310
2019-13-09,350
2019-14-09,346
2019-15-09,296
2019-16-09,317
2019-17-09,292
2019-18-09,352
2019-19-09,338
2019-20-09,329
2019-21-09,307
2019-22-09,270
2019-23-09,283
2019-24-09,300
2019-25-09,297
2019-26-09,332
2019-27-09,323
2019-28-09,281
2019-29-09,220
2019-30-09,270
2019-01-10,261
2019-02-10,258
2019-03-10,239
2019-04-10,295
2019-05-10,276
2019-06-10,233
2019-07-10,228
2019-08-10,257
2019-09-10,274
2019-10-10,240
2019-11-10,258
2019-12-10,238
2019-13-10,206
2019-14-10,225
2019-15-10,210
2019-16-10,237
2019-17-10,204
2019-18-10,256
2019-19-10,236
2019-20-10,198
2019-21-10,235
2019-22-10,221
2019-23-10,219
2019-24-10,211
2019-25-10,228
2019-26-10,194
2019-27-10,179
2019-28-10,219
2019-29-10,213
2019-30-10,191
2019-31-10,238
2019-01-11,231
2019-02-11,226
2019-03-11,204
2019-04-11,222
2019-05-11,217
2019-06-11,222
2019-07-11,205
2019-08-11,243
2019-09-11,209
2019-10-11,183
2019-11-11,209
2019-12-11,211
2019-13-11,231
2019-14-11,234
2019-15-11,236
2019-16-11,219
2019-17-11,220
2019-18-11,234
2019-19-11,251
2019-20-11,231
2019-21-11,227
2019-22-11,225
2019-23-11,220
2019-24-11,198
2019-25-11,250
2019-26-11,232
2019-27-11,205
2019-28-11,182
2019-29-11,241
2019-30-11,194
2019-01-12,225
2019-02-12,259
2019-03-12,240
2019-04-12,248
2019-05-12,246
2019-06-12,261
2019-07-12,226
2019-08-12,208
2019-09-12,238
2019-10-12,238
2019-11-12,230
2019-12-12,234
2019-13-12,249
2019-14-12,252
2019-15-12,217
2019-16-12,225
2019-17-12,274
2019-18-12,252
2019-19-12,244
2019-20-12,249
2019-21-12,252
2019-22-12,206
2019-23-12,246
