Date,number
2019-01-01,238
2019-02-01,248
2019-03-01,226
2019-04-01,209
2019-05-01,209
2019-06-01,213
2019-07-01,211
2019-08-01,203
2019-09-01,230
2019-10-01,242
2019-11-01,235
2019-12-01,243
2019-13-01,251
2019-14-01,257
2019-15-01,239
2019-16-01,242
2019-17-01,249
2019-18-01,247
2019-19-01,251
2019-20-01,250
2019-21-01,252
2019-22-01,226
2019-23-01,239
2019-24-01,239
2019-25-01,208
2019-26-01,211
2019-27-01,207
2019-28-01,237
2019-29-01,228
2019-30-01,208
2019-31-01,205
2019-01-02,241
2019-02-02,207
2019-03-02,199
2019-04-02,235
2019-05-02,252
2019-06-02,219
2019-07-02,228
2019-08-02,227
2019-09-02,221
2019-10-02,234
2019-11-02,219
2019-12-02,239
2019-13-02,228
2019-14-02,227
2019-15-02,235
2019-16-02,194
2019-17-02,193
2019-18-02,225
2019-19-02,236
2019-20-02,229
2019-21-02,227
2019-22-02,216
2019-23-02,211
2019-24-02,215
2019-25-02,204
2019-26-02,197
2019-27-02,206
2019-28-02,202
2019-01-03,165
2019-02-03,180
2019-03-03,152
2019-04-03,160
2019-05-03,162
2019-06-03,159
2019-07-03,164
2019-08-03,163
2019-09-03,175
2019-10-03,174
2019-11-03,163
2019-12-03,177
2019-13-03,169
2019-14-03,178
2019-15-03,162
2019-16-03,141
2019-17-03,149
2019-18-03,154
2019-19-03,164
2019-20-03,176
2019-21-03,163
2019-22-03,159
2019-23-03,155
2019-24-03,134
2019-25-03,155
2019-26-03,164
2019-27-03,155
2019-28-03,174
2019-29-03,157
2019-30-03,149
2019-31-03,158
2019-01-04,177
2019-02-04,168
2019-03-04,135
2019-04-04,147
2019-05-04,147
2019-06-04,166
2019-07-04,142
2019-08-04,177
2019-09-04,163
2019-10-04,141
2019-11-04,114
2019-12-04,144
2019-13-04,138
2019-14-04,128
2019-15-04,108
2019-16-04,122
2019-17-04,116
2019-18-04,124
2019-19-04,141
2019-20-04,116
2019-21-04,101
2019-22-04,218
2019-23-04,229
2019-24-04,250
2019-25-04,279
2019-26-04,258
2019-27-04,269
2019-28-04,274
2019-29-04,248
2019-30-04,223
2019-01-05,305
2019-02-05,233
2019-03-05,203
2019-04-05,196
2019-05-05,180
2019-06-05,202
2019-07-05,204
2019-08-05,197
2019-09-05,211
2019-10-05,210
2019-11-05,221
2019-12-05,202
2019-13-05,202
2019-14-05,195
2019-15-05,204
