Date,number
2019-01-01,165
2019-02-01,169
2019-03-01,166
2019-04-01,200
2019-05-01,182
2019-06-01,188
2019-07-01,191
2019-08-01,190
2019-09-01,199
2019-10-01,194
2019-11-01,228
2019-12-01,196
2019-13-01,216
2019-14-01,193
2019-15-01,218
2019-16-01,228
2019-17-01,220
2019-18-01,232
2019-19-01,205
2019-20-01,175
2019-21-01,186
2019-22-01,204
2019-23-01,192
2019-24-01,208
2019-25-01,219
2019-26-01,189
2019-27-01,188
2019-28-01,226
2019-29-01,193
2019-30-01,199
2019-31-01,194
2019-01-02,224
2019-02-02,218
2019-03-02,190
2019-04-02,243
2019-05-02,247
2019-06-02,234
2019-07-02,232
2019-08-02,254
2019-09-02,228
2019-10-02,199
2019-11-02,231
2019-12-02,232
2019-13-02,224
2019-14-02,252
2019-15-02,252
2019-16-02,234
2019-17-02,216
2019-18-02,240
2019-19-02,259
2019-20-02,254
2019-21-02,290
2019-22-02,267
2019-23-02,211
2019-24-02,219
2019-25-02,234
2019-26-02,270
2019-27-02,279
2019-28-02,239
2019-01-03,277
2019-02-03,253
2019-03-03,224
2019-04-03,266
2019-05-03,248
2019-06-03,259
2019-07-03,273
2019-08-03,276
2019-09-03,227
2019-10-03,233
2019-11-03,257
2019-12-03,249
2019-13-03,283
2019-14-03,266
2019-15-03,277
2019-16-03,278
2019-17-03,263
2019-18-03,274
2019-19-03,284
2019-20-03,288
2019-21-03,292
2019-22-03,276
2019-23-03,269
2019-24-03,239
2019-25-03,258
2019-26-03,250
2019-27-03,260
2019-28-03,269
2019-29-03,267
2019-30-03,250
2019-31-03,238
2019-01-04,248
2019-02-04,278
2019-03-04,254
2019-04-04,278
2019-05-04,284
2019-06-04,260
2019-07-04,254
2019-08-04,272
2019-09-04,262
2019-10-04,271
2019-11-04,279
2019-12-04,285
2019-13-04,291
2019-14-04,233
2019-15-04,245
2019-16-04,273
2019-17-04,286
2019-18-04,275
2019-19-04,278
2019-20-04,265
2019-21-04,236
2019-22-04,259
2019-23-04,269
2019-24-04,266
2019-25-04,295
2019-26-04,305
2019-27-04,275
2019-28-04,253
2019-29-04,258
2019-30-04,276
2019-01-05,321
2019-02-05,283
2019-03-05,310
2019-04-05,277
2019-05-05,245
2019-06-05,271
2019-07-05,296
2019-08-05,247
2019-09-05,292
2019-10-05,301
2019-11-05,265
2019-12-05,256
2019-13-05,255
2019-14-05,276
2019-15-05,286
2019-16-05,285
2019-17-05,286
2019-18-05,248
2019-19-05,248
2019-20-05,261
2019-21-05,258
2019-22-05,301
2019-23-05,260
2019-24-05,318
2019-25-05,240
2019-26-05,229
2019-27-05,234
2019-28-05,235
2019-29-05,271
2019-30-05,285
2019-31-05,307
2019-01-06,303
2019-02-06,280
2019-03-06,275
2019-04-06,304
2019-05-06,308
2019-06-06,306
2019-07-06,319
2019-08-06,288
2019-09-06,271
2019-10-06,295
2019-11-06,304
2019-12-06,284
2019-13-06,264
2019-14-06,293
2019-15-06,287
2019-16-06,301
2019-17-06,289
2019-18-06,280
2019-19-06,298
2019-20-06,289
2019-21-06,294
2019-22-06,259
2019-23-06,290
2019-24-06,245
2019-25-06,197
2019-26-06,251
2019-27-06,219
2019-28-06,220
2019-29-06,227
2019-30-06,195
2019-01-07,196
2019-02-07,215
2019-03-07,249
2019-04-07,208
2019-05-07,225
2019-06-07,198
2019-07-07,186
2019-08-07,213
2019-09-07,213
2019-10-07,216
2019-11-07,230
2019-12-07,256
2019-13-07,225
2019-14-07,238
2019-15-07,238
2019-16-07,239
2019-17-07,252
2019-18-07,238
2019-19-07,229
2019-20-07,215
2019-21-07,227
2019-22-07,212
2019-23-07,224
2019-24-07,203
2019-25-07,203
2019-26-07,220
2019-27-07,198
2019-28-07,210
2019-29-07,207
2019-30-07,218
2019-31-07,225
2019-01-08,222
2019-02-08,249
2019-03-08,252
2019-04-08,230
2019-05-08,209
2019-06-08,233
2019-07-08,220
2019-08-08,232
2019-09-08,257
2019-10-08,223
2019-11-08,222
2019-12-08,219
2019-13-08,209
2019-14-08,231
2019-15-08,244
2019-16-08,237
2019-17-08,218
2019-18-08,190
2019-19-08,208
2019-20-08,210
2019-21-08,215
2019-22-08,207
2019-23-08,221
2019-24-08,221
2019-25-08,192
2019-26-08,197
2019-27-08,228
2019-28-08,220
2019-29-08,223
2019-30-08,239
2019-31-08,195
2019-01-09,193
2019-02-09,202
2019-03-09,221
2019-04-09,215
2019-05-09,223
2019-06-09,240
2019-07-09,215
2019-08-09,210
2019-09-09,221
2019-10-09,224
2019-11-09,221
2019-12-09,214
2019-13-09,235
2019-14-09,248
2019-15-09,234
2019-16-09,206
2019-17-09,197
2019-18-09,208
2019-19-09,226
2019-20-09,250
2019-21-09,241
2019-22-09,201
2019-23-09,221
2019-24-09,227
2019-25-09,213
2019-26-09,208
2019-27-09,242
2019-28-09,220
2019-29-09,191
2019-30-09,218
2019-01-10,227
2019-02-10,247
2019-03-10,239
2019-04-10,240
2019-05-10,233
2019-06-10,193
2019-07-10,185
2019-08-10,194
2019-09-10,211
2019-10-10,212
2019-11-10,218
2019-12-10,205
