Date,number
2019-01-01,529
2019-02-01,639
2019-03-01,652
2019-04-01,621
2019-05-01,574
2019-06-01,552
2019-07-01,563
2019-08-01,674
2019-09-01,656
2019-10-01,664
2019-11-01,670
2019-12-01,582
2019-13-01,583
2019-14-01,658
2019-15-01,639
2019-16-01,662
2019-17-01,704
2019-18-01,682
2019-19-01,565
2019-20-01,556
2019-21-01,611
2019-22-01,637
2019-23-01,653
2019-24-01,666
2019-25-01,672
2019-26-01,577
2019-27-01,547
2019-28-01,670
2019-29-01,459
2019-30-01,598
2019-31-01,702
2019-01-02,669
2019-02-02,617
2019-03-02,554
2019-04-02,620
2019-05-02,620
2019-06-02,666
2019-07-02,646
2019-08-02,670
2019-09-02,588
2019-10-02,529
2019-11-02,602
2019-12-02,620
2019-13-02,646
2019-14-02,649
2019-15-02,650
2019-16-02,563
2019-17-02,514
2019-18-02,641
2019-19-02,626
2019-20-02,637
2019-21-02,684
2019-22-02,633
2019-23-02,582
2019-24-02,592
2019-25-02,676
2019-26-02,662
2019-27-02,619
2019-28-02,616
2019-01-03,667
2019-02-03,615
2019-03-03,564
2019-04-03,646
2019-05-03,612
2019-06-03,664
2019-07-03,669
2019-08-03,626
2019-09-03,625
2019-10-03,579
2019-11-03,576
2019-12-03,596
2019-13-03,615
2019-14-03,616
2019-15-03,655
2019-16-03,630
2019-17-03,539
2019-18-03,626
2019-19-03,629
2019-20-03,683
2019-21-03,622
2019-22-03,685
2019-23-03,611
2019-24-03,548
2019-25-03,630
2019-26-03,616
2019-27-03,644
2019-28-03,639
2019-29-03,679
2019-30-03,599
2019-31-03,504
2019-01-04,579
2019-02-04,598
2019-03-04,651
2019-04-04,600
2019-05-04,599
2019-06-04,575
2019-07-04,574
2019-08-04,582
2019-09-04,621
2019-10-04,632
2019-11-04,627
2019-12-04,703
2019-13-04,711
2019-14-04,583
2019-15-04,661
2019-16-04,655
2019-17-04,647
2019-18-04,661
2019-19-04,646
2019-20-04,574
2019-21-04,540
2019-22-04,621
2019-23-04,657
2019-24-04,670
2019-25-04,644
2019-26-04,692
2019-27-04,661
2019-28-04,592
2019-29-04,669
2019-30-04,609
2019-01-05,665
2019-02-05,663
2019-03-05,711
2019-04-05,611
2019-05-05,570
2019-06-05,622
2019-07-05,592
2019-08-05,634
2019-09-05,629
2019-10-05,663
2019-11-05,609
2019-12-05,577
2019-13-05,579
2019-14-05,618
2019-15-05,635
2019-16-05,673
2019-17-05,679
2019-18-05,631
2019-19-05,612
2019-20-05,610
2019-21-05,635
2019-22-05,648
2019-23-05,652
2019-24-05,677
2019-25-05,680
2019-26-05,639
2019-27-05,543
2019-28-05,685
2019-29-05,671
2019-30-05,719
2019-31-05,670
2019-01-06,704
2019-02-06,617
2019-03-06,674
2019-04-06,710
2019-05-06,715
2019-06-06,741
2019-07-06,727
2019-08-06,736
2019-09-06,622
2019-10-06,693
2019-11-06,716
2019-12-06,725
2019-13-06,711
2019-14-06,761
2019-15-06,664
2019-16-06,625
2019-17-06,662
