Date,number
2019-01-01,52
2019-02-01,70
2019-03-01,65
2019-04-01,55
2019-05-01,70
2019-06-01,56
2019-07-01,59
2019-08-01,65
2019-09-01,54
2019-10-01,71
2019-11-01,68
2019-12-01,60
2019-13-01,58
2019-14-01,60
2019-15-01,55
2019-16-01,59
2019-17-01,60
2019-18-01,70
2019-19-01,72
2019-20-01,73
2019-21-01,65
2019-22-01,58
2019-23-01,55
2019-24-01,52
2019-25-01,53
2019-26-01,74
2019-27-01,53
2019-28-01,62
2019-29-01,55
2019-30-01,57
2019-31-01,58
2019-01-02,65
2019-02-02,39
2019-03-02,51
2019-04-02,63
2019-05-02,54
2019-06-02,59
2019-07-02,64
2019-08-02,59
2019-09-02,57
2019-10-02,57
2019-11-02,78
2019-12-02,87
2019-13-02,77
2019-14-02,79
2019-15-02,83
2019-16-02,72
2019-17-02,75
2019-18-02,94
2019-19-02,86
2019-20-02,89
2019-21-02,92
2019-22-02,91
2019-23-02,106
2019-24-02,95
2019-25-02,105
2019-26-02,89
2019-27-02,94
2019-28-02,82
2019-01-03,95
2019-02-03,90
2019-03-03,87
2019-04-03,105
2019-05-03,86
2019-06-03,90
2019-07-03,107
2019-08-03,89
2019-09-03,84
2019-10-03,84
2019-11-03,102
2019-12-03,100
2019-13-03,87
2019-14-03,102
2019-15-03,101
2019-16-03,90
2019-17-03,92
2019-18-03,85
2019-19-03,60
2019-20-03,73
2019-21-03,68
2019-22-03,82
2019-23-03,71
2019-24-03,65
2019-25-03,70
2019-26-03,69
2019-27-03,62
2019-28-03,61
2019-29-03,79
2019-30-03,83
2019-31-03,59
2019-01-04,70
2019-02-04,68
2019-03-04,57
2019-04-04,67
2019-05-04,75
2019-06-04,75
2019-07-04,63
2019-08-04,64
2019-09-04,69
2019-10-04,64
2019-11-04,70
2019-12-04,76
2019-13-04,82
2019-14-04,68
2019-15-04,68
2019-16-04,79
2019-17-04,67
2019-18-04,82
2019-19-04,76
2019-20-04,65
2019-21-04,62
2019-22-04,71
2019-23-04,80
2019-24-04,82
2019-25-04,68
2019-26-04,79
2019-27-04,86
2019-28-04,69
2019-29-04,70
2019-30-04,72
2019-01-05,70
2019-02-05,69
2019-03-05,74
2019-04-05,67
2019-05-05,64
2019-06-05,64
2019-07-05,66
2019-08-05,67
2019-09-05,79
2019-10-05,81
2019-11-05,62
2019-12-05,57
2019-13-05,71
2019-14-05,81
2019-15-05,76
2019-16-05,80
2019-17-05,89
2019-18-05,72
2019-19-05,61
2019-20-05,59
2019-21-05,50
2019-22-05,58
2019-23-05,70
2019-24-05,76
2019-25-05,70
2019-26-05,57
2019-27-05,48
2019-28-05,79
2019-29-05,55
2019-30-05,67
2019-31-05,66
2019-01-06,50
2019-02-06,48
2019-03-06,47
2019-04-06,62
2019-05-06,60
2019-06-06,57
2019-07-06,68
2019-08-06,76
2019-09-06,52
2019-10-06,60
2019-11-06,58
2019-12-06,62
2019-13-06,51
2019-14-06,58
2019-15-06,55
2019-16-06,48
2019-17-06,49
2019-18-06,59
2019-19-06,58
2019-20-06,47
2019-21-06,65
2019-22-06,61
2019-23-06,52
2019-24-06,44
2019-25-06,48
2019-26-06,58
2019-27-06,59
2019-28-06,79
2019-29-06,50
2019-30-06,49
2019-01-07,69
2019-02-07,63
2019-03-07,62
2019-04-07,68
2019-05-07,57
2019-06-07,73
2019-07-07,63
2019-08-07,54
2019-09-07,56
2019-10-07,58
2019-11-07,64
2019-12-07,82
2019-13-07,68
2019-14-07,68
2019-15-07,92
2019-16-07,81
2019-17-07,73
2019-18-07,73
2019-19-07,95
2019-20-07,78
2019-21-07,74
2019-22-07,74
2019-23-07,74
2019-24-07,86
2019-25-07,68
2019-26-07,80
2019-27-07,75
2019-28-07,66
2019-29-07,80
2019-30-07,66
2019-31-07,75
2019-01-08,76
2019-02-08,71
2019-03-08,87
2019-04-08,68
2019-05-08,83
2019-06-08,56
2019-07-08,66
2019-08-08,57
2019-09-08,71
2019-10-08,65
2019-11-08,59
2019-12-08,68
2019-13-08,68
2019-14-08,74
2019-15-08,80
2019-16-08,77
2019-17-08,74
2019-18-08,70
2019-19-08,77
2019-20-08,70
2019-21-08,79
2019-22-08,63
2019-23-08,73
2019-24-08,63
2019-25-08,74
2019-26-08,71
2019-27-08,68
2019-28-08,57
2019-29-08,53
2019-30-08,66
2019-31-08,68
2019-01-09,92
2019-02-09,79
2019-03-09,98
2019-04-09,99
2019-05-09,96
2019-06-09,93
2019-07-09,101
2019-08-09,86
2019-09-09,96
2019-10-09,99
2019-11-09,100
2019-12-09,102
2019-13-09,123
2019-14-09,104
2019-15-09,73
2019-16-09,83
2019-17-09,98
2019-18-09,100
2019-19-09,83
2019-20-09,92
2019-21-09,89
2019-22-09,91
2019-23-09,94
2019-24-09,96
2019-25-09,83
2019-26-09,82
2019-27-09,74
2019-28-09,64
2019-29-09,53
2019-30-09,73
2019-01-10,82
2019-02-10,73
2019-03-10,59
2019-04-10,63
2019-05-10,75
2019-06-10,48
2019-07-10,70
2019-08-10,72
2019-09-10,60
2019-10-10,55
2019-11-10,71
2019-12-10,74
2019-13-10,62
2019-14-10,61
2019-15-10,76
2019-16-10,71
2019-17-10,83
2019-18-10,69
2019-19-10,78
2019-20-10,76
2019-21-10,78
2019-22-10,84
2019-23-10,94
2019-24-10,86
2019-25-10,72
2019-26-10,79
2019-27-10,75
2019-28-10,84
2019-29-10,78
2019-30-10,72
2019-31-10,73
2019-01-11,86
2019-02-11,66
2019-03-11,93
2019-04-11,99
2019-05-11,85
2019-06-11,80
2019-07-11,68
2019-08-11,91
2019-09-11,110
2019-10-11,135
2019-11-11,131
2019-12-11,122
2019-13-11,132
2019-14-11,122
2019-15-11,113
2019-16-11,107
2019-17-11,94
2019-18-11,80
2019-19-11,92
2019-20-11,83
2019-21-11,75
2019-22-11,82
2019-23-11,110
2019-24-11,103
2019-25-11,128
2019-26-11,131
2019-27-11,129
2019-28-11,92
2019-29-11,114
2019-30-11,111
2019-01-12,109
2019-02-12,98
2019-03-12,124
2019-04-12,124
2019-05-12,134
2019-06-12,123
2019-07-12,106
2019-08-12,113
2019-09-12,114
2019-10-12,112
2019-11-12,132
2019-12-12,116
2019-13-12,129
2019-14-12,116
2019-15-12,92
2019-16-12,118
2019-17-12,97
2019-18-12,107
2019-19-12,107
2019-20-12,109
2019-21-12,109
2019-22-12,116
2019-23-12,128
