Date,number
2019-01-01,88
2019-02-01,119
2019-03-01,128
2019-04-01,127
2019-05-01,106
2019-06-01,109
2019-07-01,102
2019-08-01,125
2019-09-01,133
2019-10-01,149
2019-11-01,145
2019-12-01,137
2019-13-01,102
2019-14-01,121
2019-15-01,124
2019-16-01,131
2019-17-01,122
2019-18-01,139
2019-19-01,122
2019-20-01,111
2019-21-01,124
2019-22-01,111
2019-23-01,134
2019-24-01,145
2019-25-01,139
2019-26-01,135
2019-27-01,117
2019-28-01,130
2019-29-01,95
2019-30-01,114
2019-31-01,139
2019-01-02,149
2019-02-02,148
2019-03-02,130
2019-04-02,142
2019-05-02,167
2019-06-02,139
2019-07-02,144
2019-08-02,160
2019-09-02,141
2019-10-02,156
2019-11-02,136
2019-12-02,145
2019-13-02,139
2019-14-02,155
2019-15-02,164
2019-16-02,152
2019-17-02,136
2019-18-02,149
2019-19-02,152
2019-20-02,147
2019-21-02,143
2019-22-02,162
2019-23-02,161
2019-24-02,145
2019-25-02,143
2019-26-02,165
2019-27-02,154
2019-28-02,173
2019-01-03,166
2019-02-03,179
2019-03-03,145
2019-04-03,181
2019-05-03,154
2019-06-03,197
2019-07-03,194
2019-08-03,191
2019-09-03,166
2019-10-03,159
2019-11-03,185
2019-12-03,158
2019-13-03,174
2019-14-03,162
2019-15-03,193
2019-16-03,156
2019-17-03,148
2019-18-03,156
2019-19-03,175
2019-20-03,160
2019-21-03,163
2019-22-03,171
2019-23-03,162
2019-24-03,131
2019-25-03,159
2019-26-03,162
2019-27-03,164
2019-28-03,170
2019-29-03,199
2019-30-03,162
2019-31-03,138
2019-01-04,184
2019-02-04,151
2019-03-04,163
2019-04-04,168
2019-05-04,178
2019-06-04,186
2019-07-04,165
2019-08-04,162
2019-09-04,148
2019-10-04,153
2019-11-04,165
2019-12-04,170
2019-13-04,169
2019-14-04,124
2019-15-04,156
2019-16-04,140
2019-17-04,137
2019-18-04,165
2019-19-04,140
2019-20-04,132
2019-21-04,130
2019-22-04,137
2019-23-04,154
2019-24-04,144
2019-25-04,151
2019-26-04,178
2019-27-04,157
2019-28-04,161
2019-29-04,157
2019-30-04,134
2019-01-05,160
2019-02-05,170
2019-03-05,183
2019-04-05,130
2019-05-05,151
2019-06-05,150
2019-07-05,148
2019-08-05,180
2019-09-05,177
2019-10-05,185
2019-11-05,154
2019-12-05,153
2019-13-05,154
2019-14-05,151
2019-15-05,171
2019-16-05,143
2019-17-05,181
2019-18-05,174
2019-19-05,144
2019-20-05,154
2019-21-05,168
2019-22-05,155
2019-23-05,158
2019-24-05,184
2019-25-05,175
2019-26-05,136
2019-27-05,129
2019-28-05,155
2019-29-05,161
2019-30-05,159
2019-31-05,156
2019-01-06,147
2019-02-06,139
2019-03-06,142
2019-04-06,136
2019-05-06,150
2019-06-06,136
2019-07-06,135
2019-08-06,137
2019-09-06,124
2019-10-06,126
2019-11-06,113
2019-12-06,106
2019-13-06,124
2019-14-06,125
2019-15-06,125
2019-16-06,135
2019-17-06,103
2019-18-06,116
2019-19-06,133
2019-20-06,122
2019-21-06,133
2019-22-06,104
2019-23-06,127
2019-24-06,138
2019-25-06,112
2019-26-06,125
2019-27-06,127
2019-28-06,139
2019-29-06,133
2019-30-06,121
2019-01-07,127
2019-02-07,121
2019-03-07,171
2019-04-07,126
2019-05-07,146
2019-06-07,146
2019-07-07,134
2019-08-07,124
2019-09-07,121
2019-10-07,128
2019-11-07,137
2019-12-07,141
2019-13-07,125
2019-14-07,112
2019-15-07,119
2019-16-07,122
2019-17-07,137
2019-18-07,122
2019-19-07,138
2019-20-07,140
2019-21-07,109
2019-22-07,129
2019-23-07,132
2019-24-07,139
2019-25-07,110
2019-26-07,126
2019-27-07,128
2019-28-07,111
2019-29-07,117
2019-30-07,126
2019-31-07,131
2019-01-08,134
2019-02-08,134
2019-03-08,117
2019-04-08,112
2019-05-08,127
2019-06-08,132
2019-07-08,132
2019-08-08,153
2019-09-08,147
2019-10-08,137
2019-11-08,130
2019-12-08,138
2019-13-08,143
2019-14-08,131
2019-15-08,143
2019-16-08,152
2019-17-08,139
2019-18-08,112
2019-19-08,145
2019-20-08,130
2019-21-08,139
2019-22-08,144
2019-23-08,154
2019-24-08,148
2019-25-08,111
2019-26-08,135
2019-27-08,126
2019-28-08,141
2019-29-08,142
2019-30-08,155
2019-31-08,136
2019-01-09,105
2019-02-09,102
2019-03-09,124
2019-04-09,126
2019-05-09,140
2019-06-09,174
2019-07-09,124
2019-08-09,119
2019-09-09,125
2019-10-09,122
2019-11-09,136
2019-12-09,131
2019-13-09,132
2019-14-09,126
2019-15-09,110
2019-16-09,130
2019-17-09,127
2019-18-09,128
2019-19-09,123
2019-20-09,126
2019-21-09,99
2019-22-09,103
2019-23-09,116
2019-24-09,125
2019-25-09,120
2019-26-09,128
2019-27-09,110
2019-28-09,136
2019-29-09,94
2019-30-09,98
2019-01-10,118
2019-02-10,111
2019-03-10,115
2019-04-10,121
2019-05-10,105
2019-06-10,102
2019-07-10,99
2019-08-10,95
2019-09-10,86
2019-10-10,104
2019-11-10,106
2019-12-10,124
2019-13-10,89
2019-14-10,101
2019-15-10,123
2019-16-10,102
2019-17-10,112
2019-18-10,120
2019-19-10,108
2019-20-10,99
2019-21-10,112
2019-22-10,117
2019-23-10,119
2019-24-10,136
2019-25-10,122
2019-26-10,108
2019-27-10,122
2019-28-10,129
2019-29-10,133
2019-30-10,112
2019-31-10,117
2019-01-11,143
2019-02-11,115
2019-03-11,118
2019-04-11,128
2019-05-11,116
2019-06-11,149
2019-07-11,133
2019-08-11,155
2019-09-11,125
2019-10-11,115
2019-11-11,135
2019-12-11,119
2019-13-11,160
2019-14-11,146
2019-15-11,154
2019-16-11,131
2019-17-11,119
2019-18-11,131
2019-19-11,151
2019-20-11,134
2019-21-11,116
2019-22-11,125
2019-23-11,127
2019-24-11,108
2019-25-11,162
2019-26-11,149
2019-27-11,130
2019-28-11,124
2019-29-11,139
2019-30-11,130
2019-01-12,154
2019-02-12,179
2019-03-12,159
2019-04-12,178
2019-05-12,166
2019-06-12,185
2019-07-12,169
2019-08-12,153
2019-09-12,159
2019-10-12,147
2019-11-12,139
2019-12-12,167
2019-13-12,180
2019-14-12,165
2019-15-12,159
2019-16-12,171
2019-17-12,158
2019-18-12,165
2019-19-12,166
2019-20-12,186
2019-21-12,170
2019-22-12,166
2019-23-12,152
